state,district,date_x,lifecycle_friction_score,Lifecycle_Friction,date_y,udr,udr_level,Next_Month_Demand,recommended_action
Gujarat,Arvalli,2025-09-30,3.072635135135135,High,2025-04-30,15.723300970873789,High Dependency,Low Demand,No action required
Gujarat,Arvalli,2025-09-30,3.072635135135135,High,2025-07-31,10.437603993344426,High Dependency,Low Demand,No action required
Gujarat,Arvalli,2025-09-30,3.072635135135135,High,2025-09-30,5.41554054054054,High Dependency,Low Demand,No action required
Gujarat,Arvalli,2025-09-30,3.072635135135135,High,2025-10-31,0.7591240875912408,Medium Dependency,Low Demand,No action required
Gujarat,Arvalli,2025-10-31,0.3036496350364963,High,2025-04-30,15.723300970873789,High Dependency,Low Demand,No action required
Gujarat,Arvalli,2025-10-31,0.3036496350364963,High,2025-07-31,10.437603993344426,High Dependency,Low Demand,No action required
Gujarat,Arvalli,2025-10-31,0.3036496350364963,High,2025-09-30,5.41554054054054,High Dependency,Low Demand,No action required
Gujarat,Arvalli,2025-10-31,0.3036496350364963,High,2025-10-31,0.7591240875912408,Medium Dependency,Low Demand,No action required
Gujarat,Banas Kantha,2025-03-31,0.0,Low,2025-03-31,0.0,Low Dependency,Low Demand,No action required
Gujarat,Banas Kantha,2025-03-31,0.0,Low,2025-06-30,0.0,Low Dependency,Low Demand,No action required
Gujarat,Banas Kantha,2025-03-31,0.0,Low,2025-07-31,0.0120286085825747,Low Dependency,Low Demand,No action required
Gujarat,Banas Kantha,2025-03-31,0.0,Low,2025-09-30,2.333333333333333,High Dependency,Low Demand,No action required
Gujarat,Banas Kantha,2025-03-31,0.0,Low,2025-10-31,0.7368421052631579,Medium Dependency,Low Demand,No action required
Gujarat,Banas Kantha,2025-06-30,0.0,Low,2025-03-31,0.0,Low Dependency,Low Demand,No action required
Gujarat,Banas Kantha,2025-06-30,0.0,Low,2025-06-30,0.0,Low Dependency,Low Demand,No action required
Gujarat,Banas Kantha,2025-06-30,0.0,Low,2025-07-31,0.0120286085825747,Low Dependency,Low Demand,No action required
Gujarat,Banas Kantha,2025-06-30,0.0,Low,2025-09-30,2.333333333333333,High Dependency,Low Demand,No action required
Gujarat,Banas Kantha,2025-06-30,0.0,Low,2025-10-31,0.7368421052631579,Medium Dependency,Low Demand,No action required
Gujarat,Banas Kantha,2025-07-31,0.0072171651495448,Low,2025-03-31,0.0,Low Dependency,Low Demand,No action required
Gujarat,Banas Kantha,2025-07-31,0.0072171651495448,Low,2025-06-30,0.0,Low Dependency,Low Demand,No action required
Gujarat,Banas Kantha,2025-07-31,0.0072171651495448,Low,2025-07-31,0.0120286085825747,Low Dependency,Low Demand,No action required
Gujarat,Banas Kantha,2025-07-31,0.0072171651495448,Low,2025-09-30,2.333333333333333,High Dependency,Low Demand,No action required
Gujarat,Banas Kantha,2025-07-31,0.0072171651495448,Low,2025-10-31,0.7368421052631579,Medium Dependency,Low Demand,No action required
Gujarat,Banas Kantha,2025-09-30,1.2317460317460318,High,2025-03-31,0.0,Low Dependency,Low Demand,No action required
Gujarat,Banas Kantha,2025-09-30,1.2317460317460318,High,2025-06-30,0.0,Low Dependency,Low Demand,No action required
Gujarat,Banas Kantha,2025-09-30,1.2317460317460318,High,2025-07-31,0.0120286085825747,Low Dependency,Low Demand,No action required
Gujarat,Banas Kantha,2025-09-30,1.2317460317460318,High,2025-09-30,2.333333333333333,High Dependency,Low Demand,No action required
Gujarat,Banas Kantha,2025-09-30,1.2317460317460318,High,2025-10-31,0.7368421052631579,Medium Dependency,Low Demand,No action required
Gujarat,Banas Kantha,2025-10-31,0.2947368421052631,High,2025-03-31,0.0,Low Dependency,Low Demand,No action required
Gujarat,Banas Kantha,2025-10-31,0.2947368421052631,High,2025-06-30,0.0,Low Dependency,Low Demand,No action required
Gujarat,Banas Kantha,2025-10-31,0.2947368421052631,High,2025-07-31,0.0120286085825747,Low Dependency,Low Demand,No action required
Gujarat,Banas Kantha,2025-10-31,0.2947368421052631,High,2025-09-30,2.333333333333333,High Dependency,Low Demand,No action required
Gujarat,Banas Kantha,2025-10-31,0.2947368421052631,High,2025-10-31,0.7368421052631579,Medium Dependency,Low Demand,No action required
Gujarat,Banaskantha,2025-04-30,1.982640949554896,High,2025-04-30,3.3044015825914936,High Dependency,Medium Demand,Extend working hours
Gujarat,Banaskantha,2025-04-30,1.982640949554896,High,2025-05-31,9.6083984375,High Dependency,Medium Demand,Extend working hours
Gujarat,Banaskantha,2025-04-30,1.982640949554896,High,2025-09-30,3.9966576143722574,High Dependency,Medium Demand,Extend working hours
Gujarat,Banaskantha,2025-04-30,1.982640949554896,High,2025-10-31,0.8375486381322957,Medium Dependency,Medium Demand,Extend working hours
Gujarat,Banaskantha,2025-05-31,5.368945312499999,High,2025-04-30,3.3044015825914936,High Dependency,Medium Demand,Extend working hours
Gujarat,Banaskantha,2025-05-31,5.368945312499999,High,2025-05-31,9.6083984375,High Dependency,Medium Demand,Extend working hours
Gujarat,Banaskantha,2025-05-31,5.368945312499999,High,2025-09-30,3.9966576143722574,High Dependency,Medium Demand,Extend working hours
Gujarat,Banaskantha,2025-05-31,5.368945312499999,High,2025-10-31,0.8375486381322957,Medium Dependency,Medium Demand,Extend working hours
Gujarat,Banaskantha,2025-09-30,2.205473156465427,High,2025-04-30,3.3044015825914936,High Dependency,Medium Demand,Extend working hours
Gujarat,Banaskantha,2025-09-30,2.205473156465427,High,2025-05-31,9.6083984375,High Dependency,Medium Demand,Extend working hours
Gujarat,Banaskantha,2025-09-30,2.205473156465427,High,2025-09-30,3.9966576143722574,High Dependency,Medium Demand,Extend working hours
Gujarat,Banaskantha,2025-09-30,2.205473156465427,High,2025-10-31,0.8375486381322957,Medium Dependency,Medium Demand,Extend working hours
Gujarat,Banaskantha,2025-10-31,0.3350194552529183,High,2025-04-30,3.3044015825914936,High Dependency,Medium Demand,Extend working hours
Gujarat,Banaskantha,2025-10-31,0.3350194552529183,High,2025-05-31,9.6083984375,High Dependency,Medium Demand,Extend working hours
Gujarat,Banaskantha,2025-10-31,0.3350194552529183,High,2025-09-30,3.9966576143722574,High Dependency,Medium Demand,Extend working hours
Gujarat,Banaskantha,2025-10-31,0.3350194552529183,High,2025-10-31,0.8375486381322957,Medium Dependency,Medium Demand,Extend working hours
Gujarat,Bharuch,2025-04-30,26.761137440758294,High,2025-04-30,44.60189573459716,High Dependency,Medium Demand,Extend working hours
Gujarat,Bharuch,2025-04-30,26.761137440758294,High,2025-05-31,30.529113924050638,High Dependency,Medium Demand,Extend working hours
Gujarat,Bharuch,2025-04-30,26.761137440758294,High,2025-09-30,6.241009946442234,High Dependency,Medium Demand,Extend working hours
Gujarat,Bharuch,2025-04-30,26.761137440758294,High,2025-10-31,1.486284289276808,Medium Dependency,Medium Demand,Extend working hours
Gujarat,Bharuch,2025-05-31,17.376708860759493,High,2025-04-30,44.60189573459716,High Dependency,Medium Demand,Extend working hours
Gujarat,Bharuch,2025-05-31,17.376708860759493,High,2025-05-31,30.529113924050638,High Dependency,Medium Demand,Extend working hours
Gujarat,Bharuch,2025-05-31,17.376708860759493,High,2025-09-30,6.241009946442234,High Dependency,Medium Demand,Extend working hours
Gujarat,Bharuch,2025-05-31,17.376708860759493,High,2025-10-31,1.486284289276808,Medium Dependency,Medium Demand,Extend working hours
Gujarat,Bharuch,2025-09-30,3.4179035960214232,High,2025-04-30,44.60189573459716,High Dependency,Medium Demand,Extend working hours
Gujarat,Bharuch,2025-09-30,3.4179035960214232,High,2025-05-31,30.529113924050638,High Dependency,Medium Demand,Extend working hours
Gujarat,Bharuch,2025-09-30,3.4179035960214232,High,2025-09-30,6.241009946442234,High Dependency,Medium Demand,Extend working hours
Gujarat,Bharuch,2025-09-30,3.4179035960214232,High,2025-10-31,1.486284289276808,Medium Dependency,Medium Demand,Extend working hours
Gujarat,Bharuch,2025-10-31,0.5945137157107232,High,2025-04-30,44.60189573459716,High Dependency,Medium Demand,Extend working hours
Gujarat,Bharuch,2025-10-31,0.5945137157107232,High,2025-05-31,30.529113924050638,High Dependency,Medium Demand,Extend working hours
Gujarat,Bharuch,2025-10-31,0.5945137157107232,High,2025-09-30,6.241009946442234,High Dependency,Medium Demand,Extend working hours
Gujarat,Bharuch,2025-10-31,0.5945137157107232,High,2025-10-31,1.486284289276808,Medium Dependency,Medium Demand,Extend working hours
Gujarat,Bhavnagar,2025-04-30,16.34140127388535,High,2025-04-30,27.23566878980892,High Dependency,Medium Demand,Extend working hours
Gujarat,Bhavnagar,2025-04-30,16.34140127388535,High,2025-06-30,83.83682008368201,High Dependency,Medium Demand,Extend working hours
Gujarat,Bhavnagar,2025-04-30,16.34140127388535,High,2025-07-31,11.702891791044776,High Dependency,Medium Demand,Extend working hours
Gujarat,Bhavnagar,2025-04-30,16.34140127388535,High,2025-09-30,5.191887125220458,High Dependency,Medium Demand,Extend working hours
Gujarat,Bhavnagar,2025-04-30,16.34140127388535,High,2025-10-31,1.0759493670886076,Medium Dependency,Medium Demand,Extend working hours
Gujarat,Bhavnagar,2025-06-30,50.3020920502092,High,2025-04-30,27.23566878980892,High Dependency,Medium Demand,Extend working hours
Gujarat,Bhavnagar,2025-06-30,50.3020920502092,High,2025-06-30,83.83682008368201,High Dependency,Medium Demand,Extend working hours
Gujarat,Bhavnagar,2025-06-30,50.3020920502092,High,2025-07-31,11.702891791044776,High Dependency,Medium Demand,Extend working hours
Gujarat,Bhavnagar,2025-06-30,50.3020920502092,High,2025-09-30,5.191887125220458,High Dependency,Medium Demand,Extend working hours
Gujarat,Bhavnagar,2025-06-30,50.3020920502092,High,2025-10-31,1.0759493670886076,Medium Dependency,Medium Demand,Extend working hours
Gujarat,Bhavnagar,2025-07-31,7.021735074626865,High,2025-04-30,27.23566878980892,High Dependency,Medium Demand,Extend working hours
Gujarat,Bhavnagar,2025-07-31,7.021735074626865,High,2025-06-30,83.83682008368201,High Dependency,Medium Demand,Extend working hours
Gujarat,Bhavnagar,2025-07-31,7.021735074626865,High,2025-07-31,11.702891791044776,High Dependency,Medium Demand,Extend working hours
Gujarat,Bhavnagar,2025-07-31,7.021735074626865,High,2025-09-30,5.191887125220458,High Dependency,Medium Demand,Extend working hours
Gujarat,Bhavnagar,2025-07-31,7.021735074626865,High,2025-10-31,1.0759493670886076,Medium Dependency,Medium Demand,Extend working hours
Gujarat,Bhavnagar,2025-09-30,2.8451499118165784,High,2025-04-30,27.23566878980892,High Dependency,Medium Demand,Extend working hours
Gujarat,Bhavnagar,2025-09-30,2.8451499118165784,High,2025-06-30,83.83682008368201,High Dependency,Medium Demand,Extend working hours
Gujarat,Bhavnagar,2025-09-30,2.8451499118165784,High,2025-07-31,11.702891791044776,High Dependency,Medium Demand,Extend working hours
Gujarat,Bhavnagar,2025-09-30,2.8451499118165784,High,2025-09-30,5.191887125220458,High Dependency,Medium Demand,Extend working hours
Gujarat,Bhavnagar,2025-09-30,2.8451499118165784,High,2025-10-31,1.0759493670886076,Medium Dependency,Medium Demand,Extend working hours
Gujarat,Bhavnagar,2025-10-31,0.430379746835443,High,2025-04-30,27.23566878980892,High Dependency,Medium Demand,Extend working hours
Gujarat,Bhavnagar,2025-10-31,0.430379746835443,High,2025-06-30,83.83682008368201,High Dependency,Medium Demand,Extend working hours
Gujarat,Bhavnagar,2025-10-31,0.430379746835443,High,2025-07-31,11.702891791044776,High Dependency,Medium Demand,Extend working hours
Gujarat,Bhavnagar,2025-10-31,0.430379746835443,High,2025-09-30,5.191887125220458,High Dependency,Medium Demand,Extend working hours
Gujarat,Bhavnagar,2025-10-31,0.430379746835443,High,2025-10-31,1.0759493670886076,Medium Dependency,Medium Demand,Extend working hours
Gujarat,Botad,2025-04-30,2.792168674698795,High,2025-04-30,4.653614457831325,High Dependency,Low Demand,No action required
Gujarat,Botad,2025-04-30,2.792168674698795,High,2025-06-30,6.832417582417582,High Dependency,Low Demand,No action required
Gujarat,Botad,2025-04-30,2.792168674698795,High,2025-07-31,3.026605504587156,High Dependency,Low Demand,No action required
Gujarat,Botad,2025-04-30,2.792168674698795,High,2025-09-30,3.837719298245614,High Dependency,Low Demand,No action required
Gujarat,Botad,2025-04-30,2.792168674698795,High,2025-10-31,0.84,Medium Dependency,Low Demand,No action required
Gujarat,Botad,2025-06-30,4.099450549450549,High,2025-04-30,4.653614457831325,High Dependency,Low Demand,No action required
Gujarat,Botad,2025-06-30,4.099450549450549,High,2025-06-30,6.832417582417582,High Dependency,Low Demand,No action required
Gujarat,Botad,2025-06-30,4.099450549450549,High,2025-07-31,3.026605504587156,High Dependency,Low Demand,No action required
Gujarat,Botad,2025-06-30,4.099450549450549,High,2025-09-30,3.837719298245614,High Dependency,Low Demand,No action required
Gujarat,Botad,2025-06-30,4.099450549450549,High,2025-10-31,0.84,Medium Dependency,Low Demand,No action required
Gujarat,Botad,2025-07-31,1.8159633027522932,High,2025-04-30,4.653614457831325,High Dependency,Low Demand,No action required
Gujarat,Botad,2025-07-31,1.8159633027522932,High,2025-06-30,6.832417582417582,High Dependency,Low Demand,No action required
Gujarat,Botad,2025-07-31,1.8159633027522932,High,2025-07-31,3.026605504587156,High Dependency,Low Demand,No action required
Gujarat,Botad,2025-07-31,1.8159633027522932,High,2025-09-30,3.837719298245614,High Dependency,Low Demand,No action required
Gujarat,Botad,2025-07-31,1.8159633027522932,High,2025-10-31,0.84,Medium Dependency,Low Demand,No action required
Gujarat,Botad,2025-09-30,2.0723684210526314,High,2025-04-30,4.653614457831325,High Dependency,Low Demand,No action required
Gujarat,Botad,2025-09-30,2.0723684210526314,High,2025-06-30,6.832417582417582,High Dependency,Low Demand,No action required
Gujarat,Botad,2025-09-30,2.0723684210526314,High,2025-07-31,3.026605504587156,High Dependency,Low Demand,No action required
Gujarat,Botad,2025-09-30,2.0723684210526314,High,2025-09-30,3.837719298245614,High Dependency,Low Demand,No action required
Gujarat,Botad,2025-09-30,2.0723684210526314,High,2025-10-31,0.84,Medium Dependency,Low Demand,No action required
Gujarat,Botad,2025-10-31,0.336,High,2025-04-30,4.653614457831325,High Dependency,Low Demand,No action required
Gujarat,Botad,2025-10-31,0.336,High,2025-06-30,6.832417582417582,High Dependency,Low Demand,No action required
Gujarat,Botad,2025-10-31,0.336,High,2025-07-31,3.026605504587156,High Dependency,Low Demand,No action required
Gujarat,Botad,2025-10-31,0.336,High,2025-09-30,3.837719298245614,High Dependency,Low Demand,No action required
Gujarat,Botad,2025-10-31,0.336,High,2025-10-31,0.84,Medium Dependency,Low Demand,No action required
Gujarat,Chhotaudepur,2025-04-30,5.829460580912863,High,2025-04-30,9.715767634854773,High Dependency,Low Demand,No action required
Gujarat,Chhotaudepur,2025-04-30,5.829460580912863,High,2025-05-31,30.935185185185187,High Dependency,Low Demand,No action required
Gujarat,Chhotaudepur,2025-04-30,5.829460580912863,High,2025-06-30,32.4822695035461,High Dependency,Low Demand,No action required
Gujarat,Chhotaudepur,2025-04-30,5.829460580912863,High,2025-07-31,3.0456498388829214,High Dependency,Low Demand,No action required
Gujarat,Chhotaudepur,2025-04-30,5.829460580912863,High,2025-09-30,8.733490566037736,High Dependency,Low Demand,No action required
Gujarat,Chhotaudepur,2025-04-30,5.829460580912863,High,2025-10-31,0.83,Medium Dependency,Low Demand,No action required
Gujarat,Chhotaudepur,2025-05-31,18.56111111111111,High,2025-04-30,9.715767634854773,High Dependency,Low Demand,No action required
Gujarat,Chhotaudepur,2025-05-31,18.56111111111111,High,2025-05-31,30.935185185185187,High Dependency,Low Demand,No action required
Gujarat,Chhotaudepur,2025-05-31,18.56111111111111,High,2025-06-30,32.4822695035461,High Dependency,Low Demand,No action required
Gujarat,Chhotaudepur,2025-05-31,18.56111111111111,High,2025-07-31,3.0456498388829214,High Dependency,Low Demand,No action required
Gujarat,Chhotaudepur,2025-05-31,18.56111111111111,High,2025-09-30,8.733490566037736,High Dependency,Low Demand,No action required
Gujarat,Chhotaudepur,2025-05-31,18.56111111111111,High,2025-10-31,0.83,Medium Dependency,Low Demand,No action required
Gujarat,Chhotaudepur,2025-06-30,19.48936170212766,High,2025-04-30,9.715767634854773,High Dependency,Low Demand,No action required
Gujarat,Chhotaudepur,2025-06-30,19.48936170212766,High,2025-05-31,30.935185185185187,High Dependency,Low Demand,No action required
Gujarat,Chhotaudepur,2025-06-30,19.48936170212766,High,2025-06-30,32.4822695035461,High Dependency,Low Demand,No action required
Gujarat,Chhotaudepur,2025-06-30,19.48936170212766,High,2025-07-31,3.0456498388829214,High Dependency,Low Demand,No action required
Gujarat,Chhotaudepur,2025-06-30,19.48936170212766,High,2025-09-30,8.733490566037736,High Dependency,Low Demand,No action required
Gujarat,Chhotaudepur,2025-06-30,19.48936170212766,High,2025-10-31,0.83,Medium Dependency,Low Demand,No action required
Gujarat,Chhotaudepur,2025-07-31,1.8273899033297527,High,2025-04-30,9.715767634854773,High Dependency,Low Demand,No action required
