state,district,date,pincode,bio_age_5_17,bio_age_17_
Jharkhand,Sahibganj,2025-06-30,816101,40,115
Jharkhand,Sahibganj,2025-07-31,816101,60,162
Jharkhand,Sahibganj,2025-09-30,27747554,42,95
Jharkhand,Seraikela-Kharsawan,2025-03-31,12483730,4141,4263
Jharkhand,Seraikela-Kharsawan,2025-04-30,12483730,6174,5158
Jharkhand,Seraikela-Kharsawan,2025-05-31,11652712,3961,4442
Jharkhand,Seraikela-Kharsawan,2025-06-30,11652712,2969,3583
Jharkhand,Seraikela-Kharsawan,2025-07-31,11652712,2672,5397
Jharkhand,Seraikela-Kharsawan,2025-09-30,211389585,1813,2979
Jharkhand,Seraikela-kharsawan,2025-03-31,8324097,600,1685
Jharkhand,Seraikela-kharsawan,2025-04-30,8324097,689,1900
Jharkhand,Seraikela-kharsawan,2025-05-31,7493085,342,1431
Jharkhand,Seraikela-kharsawan,2025-06-30,7493085,215,1083
Jharkhand,Seraikela-kharsawan,2025-07-31,6659984,185,1434
Jharkhand,Seraikela-kharsawan,2025-09-30,145648754,151,919
Jharkhand,Simdega,2025-03-31,5846536,2855,5188
Jharkhand,Simdega,2025-04-30,5846536,4995,7629
Jharkhand,Simdega,2025-05-31,5846536,2513,5907
Jharkhand,Simdega,2025-06-30,5846536,2261,4924
Jharkhand,Simdega,2025-07-31,5846536,2174,6899
Jharkhand,Simdega,2025-09-30,100226321,1335,3565
Jharkhand,West Singhbhum,2025-03-31,14997097,11055,9473
Jharkhand,West Singhbhum,2025-04-30,14997097,13773,11613
Jharkhand,West Singhbhum,2025-05-31,13332872,8463,9863
Jharkhand,West Singhbhum,2025-06-30,14997097,5549,7678
Jharkhand,West Singhbhum,2025-07-31,13332872,5416,9862
Jharkhand,West Singhbhum,2025-09-30,249939609,3994,6130
Karnataka,Bagalkot,2025-03-31,21722406,5662,4800
Karnataka,Bagalkot,2025-04-30,21136293,4249,4379
Karnataka,Bagalkot,2025-05-31,21136293,5232,4284
Karnataka,Bagalkot,2025-06-30,21136293,5496,4530
Karnataka,Bagalkot,2025-07-31,21723609,5407,5595
Karnataka,Bagalkot,2025-09-30,351679652,2784,3230
Karnataka,Bagalkot *,2025-03-31,2348543,51,124
Karnataka,Bagalkot *,2025-04-30,1174429,26,105
Karnataka,Bagalkot *,2025-05-31,1174302,31,54
Karnataka,Bagalkot *,2025-06-30,1174426,27,32
Karnataka,Bagalkot *,2025-07-31,2348916,62,188
Karnataka,Bagalkot *,2025-09-30,67525506,49,181
Karnataka,Ballari,2025-03-31,23909387,2984,1625
Karnataka,Ballari,2025-04-30,19243695,2822,1418
Karnataka,Ballari,2025-05-31,20410051,3568,1489
Karnataka,Ballari,2025-06-30,21576708,3525,1834
Karnataka,Ballari,2025-07-31,19243813,3101,1691
Karnataka,Ballari,2025-09-30,321317568,1913,1038
Karnataka,Bangalore,2025-03-31,50419227,4949,18641
Karnataka,Bangalore,2025-04-30,54339664,6802,17694
Karnataka,Bangalore,2025-05-31,55459815,8792,17856
Karnataka,Bangalore,2025-06-30,53219546,5969,20292
Karnataka,Bangalore,2025-07-31,53219491,6634,24671
Karnataka,Bangalore,2025-09-30,1004477372,3219,11494
Karnataka,Bangalore Rural,2025-03-31,7860791,1414,2087
Karnataka,Bangalore Rural,2025-04-30,7860791,2371,1944
Karnataka,Bangalore Rural,2025-05-31,7860791,3142,2161
Karnataka,Bangalore Rural,2025-06-30,7860791,2226,2497
Karnataka,Bangalore Rural,2025-07-31,7860791,2382,2926
Karnataka,Bangalore Rural,2025-09-30,130848721,1109,1707
Karnataka,Belagavi,2025-03-31,57336006,6453,3871
Karnataka,Belagavi,2025-04-30,51425369,5270,3478
Karnataka,Belagavi,2025-05-31,52016679,6509,3387
Karnataka,Belagavi,2025-06-30,52607649,6276,3726
Karnataka,Belagavi,2025-07-31,53790258,5972,3753
Karnataka,Belagavi,2025-09-30,829289312,3760,1966
Karnataka,Belgaum,2025-03-31,59111105,6317,9227
Karnataka,Belgaum,2025-04-30,56154970,4332,7869
Karnataka,Belgaum,2025-05-31,58519787,5911,8088
Karnataka,Belgaum,2025-06-30,58519780,5748,8336
Karnataka,Belgaum,2025-07-31,58519676,5085,9323
Karnataka,Belgaum,2025-09-30,929791473,2917,5275
Karnataka,Bellary,2025-03-31,23909387,3852,4871
Karnataka,Bellary,2025-04-30,23909387,2968,4023
Karnataka,Bellary,2025-05-31,23909387,4390,4354
Karnataka,Bellary,2025-06-30,23326269,4496,4986
Karnataka,Bellary,2025-07-31,23326259,3448,5024
Karnataka,Bellary,2025-09-30,381968215,2184,3636
Karnataka,Bengaluru,2025-03-31,58820183,14823,19747
Karnataka,Bengaluru,2025-04-30,61062657,19925,19444
Karnataka,Bengaluru,2025-05-31,61062657,22508,19332
Karnataka,Bengaluru,2025-06-30,58262212,14034,21760
Karnataka,Bengaluru,2025-07-31,60502648,18467,26511
Karnataka,Bengaluru,2025-09-30,1074511002,8961,11324
Karnataka,Bengaluru Rural,2025-09-30,562163,2,0
Karnataka,Bengaluru South,2025-09-30,7303438,0,13
Karnataka,Bidar,2025-03-31,14634455,3330,5333
Karnataka,Bidar,2025-04-30,14634455,3396,5280
Karnataka,Bidar,2025-05-31,14634455,4061,4348
Karnataka,Bidar,2025-06-30,14634455,4655,4638
Karnataka,Bidar,2025-07-31,14634455,5568,5477
Karnataka,Bidar,2025-09-30,250541240,3293,3530
Karnataka,Bijapur,2025-03-31,25204709,2876,4524
Karnataka,Bijapur,2025-04-30,25204709,1635,3552
Karnataka,Bijapur,2025-05-31,25204709,2461,4056
Karnataka,Bijapur,2025-06-30,25204709,3110,4468
Karnataka,Bijapur,2025-07-31,25204709,2590,4986
Karnataka,Bijapur,2025-09-30,417348160,1653,3582
Karnataka,Bijapur(KAR),2025-09-30,586124,0,1
Karnataka,Chamarajanagar,2025-03-31,571313,18,81
Karnataka,Chamarajanagar,2025-04-30,571440,17,56
Karnataka,Chamarajanagar,2025-05-31,1714194,47,152
Karnataka,Chamarajanagar,2025-06-30,1142753,32,140
Karnataka,Chamarajanagar,2025-07-31,1714194,48,201
Karnataka,Chamarajanagar,2025-09-30,60557805,68,195
Karnataka,Chamarajanagar *,2025-09-30,7427703,3,11
Karnataka,Chamrajanagar,2025-03-31,10283397,1057,1429
Karnataka,Chamrajanagar,2025-04-30,9140450,1286,1452
Karnataka,Chamrajanagar,2025-05-31,11425833,2278,1667
Karnataka,Chamrajanagar,2025-06-30,11425833,1759,1606
Karnataka,Chamrajanagar,2025-07-31,10854709,1918,1834
Karnataka,Chamrajanagar,2025-09-30,183954934,2069,1169
Karnataka,Chamrajnagar,2025-03-31,1142754,22,73
Karnataka,Chamrajnagar,2025-04-30,571440,13,61
Karnataka,Chamrajnagar,2025-05-31,2856432,72,155
Karnataka,Chamrajnagar,2025-06-30,1142753,31,98
Karnataka,Chamrajnagar,2025-07-31,1713992,58,113
Karnataka,Chamrajnagar,2025-09-30,95406905,96,245
Karnataka,Chickmagalur,2025-03-31,15007210,600,2060
Karnataka,Chickmagalur,2025-04-30,16161017,724,1587
Karnataka,Chickmagalur,2025-05-31,20201452,1409,1868
Karnataka,Chickmagalur,2025-06-30,19047182,1144,2074
Karnataka,Chickmagalur,2025-07-31,15007220,641,1620
Karnataka,Chickmagalur,2025-09-30,291467962,391,1261
Karnataka,Chikkaballapur,2025-03-31,11240224,3015,2627
Karnataka,Chikkaballapur,2025-04-30,11240224,2472,2223
Karnataka,Chikkaballapur,2025-05-31,11240224,3354,2327
Karnataka,Chikkaballapur,2025-06-30,11240224,2529,2663
Karnataka,Chikkaballapur,2025-07-31,11240224,2374,2939
Karnataka,Chikkaballapur,2025-09-30,189960301,1282,1769
Karnataka,Chikkamagaluru,2025-03-31,15584418,827,880
Karnataka,Chikkamagaluru,2025-04-30,14429674,1123,711
Karnataka,Chikkamagaluru,2025-05-31,15007290,1666,686
Karnataka,Chikkamagaluru,2025-06-30,16738684,1504,871
Karnataka,Chikkamagaluru,2025-07-31,13275803,977,705
Karnataka,Chikkamagaluru,2025-09-30,208942260,552,454
Karnataka,Chikmagalur,2025-03-31,577101,15,91
Karnataka,Chikmagalur,2025-04-30,577101,23,65
Karnataka,Chikmagalur,2025-05-31,1154329,42,108
Karnataka,Chikmagalur,2025-06-30,577101,16,107
Karnataka,Chikmagalur,2025-07-31,577101,13,132
Karnataka,Chikmagalur,2025-09-30,52520360,19,162
Karnataka,Chitradurga,2025-03-31,20791331,2547,4326
Karnataka,Chitradurga,2025-04-30,20791331,3342,3500
Karnataka,Chitradurga,2025-05-31,20791331,5145,3765
Karnataka,Chitradurga,2025-06-30,20791331,4475,4086
Karnataka,Chitradurga,2025-07-31,20791331,3286,4088
Karnataka,Chitradurga,2025-09-30,332083822,1778,2430
Karnataka,Dakshina Kannada,2025-03-31,45956954,2780,5479
Karnataka,Dakshina Kannada,2025-04-30,49977650,4599,4969
Karnataka,Dakshina Kannada,2025-05-31,50550987,6122,4229
Karnataka,Dakshina Kannada,2025-06-30,47679490,3314,4486
Karnataka,Dakshina Kannada,2025-07-31,49403333,6511,6864
Karnataka,Dakshina Kannada,2025-09-30,782430063,2439,3286
Karnataka,Davanagere,2025-03-31,4059032,199,408
Karnataka,Davanagere,2025-04-30,2892779,66,322
Karnataka,Davanagere,2025-05-31,2886650,76,379
Karnataka,Davanagere,2025-06-30,2309667,49,298
Karnataka,Davanagere,2025-07-31,4041689,92,767
Karnataka,Davanagere,2025-09-30,209880318,90,990
Karnataka,Davangere,2025-03-31,23128529,5081,6406
Karnataka,Davangere,2025-04-30,22545395,4914,5901
Karnataka,Davangere,2025-05-31,23699854,6359,6019
Karnataka,Davangere,2025-06-30,23122638,5255,6714
Karnataka,Davangere,2025-07-31,23122638,5721,7969
Karnataka,Davangere,2025-09-30,399452150,2847,4825
Karnataka,Dharwad,2025-03-31,21477882,6422,7178
Karnataka,Dharwad,2025-04-30,21477882,5194,5962
Karnataka,Dharwad,2025-05-31,21477882,5773,5683
Karnataka,Dharwad,2025-06-30,21477882,4209,5287
Karnataka,Dharwad,2025-07-31,21477882,6382,7756
Karnataka,Dharwad,2025-09-30,379638533,2372,3445
Karnataka,Gadag,2025-03-31,12807318,3169,2227
Karnataka,Gadag,2025-04-30,12807318,2629,2131
Karnataka,Gadag,2025-05-31,12807318,3784,2254
Karnataka,Gadag,2025-06-30,12807318,3592,2279
Karnataka,Gadag,2025-07-31,12807318,2609,2287
Karnataka,Gadag,2025-09-30,202001635,1461,1464
Karnataka,Gadag *,2025-03-31,1746319,70,106
Karnataka,Gadag *,2025-04-30,582101,24,64
Karnataka,Gadag *,2025-05-31,1164203,48,95
Karnataka,Gadag *,2025-06-30,1746319,50,118
Karnataka,Gadag *,2025-07-31,1164203,35,84
Karnataka,Gadag *,2025-09-30,44823516,37,110
Karnataka,Gulbarga,2025-03-31,21654308,2358,5141
Karnataka,Gulbarga,2025-04-30,21654226,1928,4469
Karnataka,Gulbarga,2025-05-31,21654412,2506,4686
Karnataka,Gulbarga,2025-06-30,22824827,3020,5327
Karnataka,Gulbarga,2025-07-31,22824827,2982,6029
Karnataka,Gulbarga,2025-09-30,378657441,1545,3547
Karnataka,Hasan,2025-03-31,8597552,216,748
Karnataka,Hasan,2025-04-30,4585221,103,422
Karnataka,Hasan,2025-05-31,12036164,385,892
Karnataka,Hasan,2025-06-30,9743689,253,773
Karnataka,Hasan,2025-07-31,6304843,204,573
Karnataka,Hasan,2025-09-30,255627022,141,778
Karnataka,Hassan,2025-03-31,27511356,2862,2564
Karnataka,Hassan,2025-04-30,25218801,2846,2427
Karnataka,Hassan,2025-05-31,26938202,4707,2426
Karnataka,Hassan,2025-06-30,26938206,3873,2764
Karnataka,Hassan,2025-07-31,26938218,3547,2882
Karnataka,Hassan,2025-09-30,375415900,1276,1398
Karnataka,Haveri,2025-03-31,16272078,7079,3681
Karnataka,Haveri,2025-04-30,16272078,3661,4525
Karnataka,Haveri,2025-05-31,16272078,4944,5385
Karnataka,Haveri,2025-06-30,16272078,4396,4569
Karnataka,Haveri,2025-07-31,16272078,4556,5204
Karnataka,Haveri,2025-09-30,262106682,1889,2692
Karnataka,Haveri *,2025-03-31,2905549,83,114
Karnataka,Haveri *,2025-04-30,1162225,31,117
Karnataka,Haveri *,2025-05-31,1743329,45,151
Karnataka,Haveri *,2025-06-30,581104,11,18
Karnataka,Haveri *,2025-07-31,581110,12,55
Karnataka,Haveri *,2025-09-30,38935312,23,141
Karnataka,Kalaburagi,2025-03-31,22824827,4847,3255
Karnataka,Kalaburagi,2025-04-30,22239518,4184,2891
Karnataka,Kalaburagi,2025-05-31,22239518,5253,3154
Karnataka,Kalaburagi,2025-06-30,21654226,6180,3562
Karnataka,Kalaburagi,2025-07-31,22239518,6633,4035
Karnataka,Kalaburagi,2025-09-30,368706558,3309,1767
Karnataka,Kodagu,2025-03-31,12567111,677,1164
Karnataka,Kodagu,2025-04-30,11424646,1054,1047
Karnataka,Kodagu,2025-05-31,14286874,1543,1096
Karnataka,Kodagu,2025-06-30,13712560,1096,1192
Karnataka,Kodagu,2025-07-31,14286845,1503,1437
Karnataka,Kodagu,2025-09-30,173116413,399,726
Karnataka,Kolar,2025-03-31,15204486,3153,4871
Karnataka,Kolar,2025-04-30,15767614,3623,3570
Karnataka,Kolar,2025-05-31,16330739,5179,3878
Karnataka,Kolar,2025-06-30,15767614,3680,4315
Karnataka,Kolar,2025-07-31,15767614,3818,4781
Karnataka,Kolar,2025-09-30,262418263,2037,2766
Karnataka,Koppal,2025-03-31,12248244,3016,3348
Karnataka,Koppal,2025-04-30,12248244,3215,3006
Karnataka,Koppal,2025-05-31,12248244,4851,3125
Karnataka,Koppal,2025-06-30,12248244,5646,3466
Karnataka,Koppal,2025-07-31,12248244,4664,3634
Karnataka,Koppal,2025-09-30,223431913,2236,3383
Karnataka,Mandya,2025-03-31,21715892,2412,4580
Karnataka,Mandya,2025-04-30,22287703,3463,4084
Karnataka,Mandya,2025-05-31,22859151,5982,4304
Karnataka,Mandya,2025-06-30,22287703,4298,4356
Karnataka,Mandya,2025-07-31,22287703,3837,4922
Karnataka,Mandya,2025-09-30,370886522,1409,2590
Karnataka,Mysore,2025-03-31,26826902,1431,4861
Karnataka,Mysore,2025-04-30,31391155,1800,4531
Karnataka,Mysore,2025-05-31,31392191,2634,4356
Karnataka,Mysore,2025-06-30,27398014,1792,3948
Karnataka,Mysore,2025-07-31,29680837,2190,5382
Karnataka,Mysore,2025-09-30,536491897,1217,3167
Karnataka,Mysuru,2025-03-31,33671426,2850,3420
Karnataka,Mysuru,2025-04-30,31956466,3719,3149
Karnataka,Mysuru,2025-05-31,33668336,4685,3119
Karnataka,Mysuru,2025-06-30,28536988,2891,2522
Karnataka,Mysuru,2025-07-31,34239938,4660,3898
Karnataka,Mysuru,2025-09-30,520450981,2277,1675
Karnataka,Raichur,2025-03-31,17523975,4424,6106
Karnataka,Raichur,2025-04-30,17523975,4661,6869
Karnataka,Raichur,2025-05-31,17523975,6937,6392
Karnataka,Raichur,2025-06-30,17523975,8397,6360
Karnataka,Raichur,2025-07-31,17523975,8671,7143
Karnataka,Raichur,2025-09-30,300827911,3714,4023
Karnataka,Ramanagar,2025-03-31,8992077,1433,2586
Karnataka,Ramanagar,2025-04-30,8992077,2241,2242
Karnataka,Ramanagar,2025-05-31,8992077,3499,2369
Karnataka,Ramanagar,2025-06-30,8992077,2432,2597
Karnataka,Ramanagar,2025-07-31,8992077,2830,3629
Karnataka,Ramanagar,2025-09-30,169816092,1464,1718
Karnataka,Shimoga,2025-03-31,12700808,585,2034
Karnataka,Shimoga,2025-04-30,15010048,733,1769
Karnataka,Shimoga,2025-05-31,21938477,1359,2213
Karnataka,Shimoga,2025-06-30,20783962,1006,2713
Karnataka,Shimoga,2025-07-31,19051880,1030,2737
Karnataka,Shimoga,2025-09-30,381044403,553,2072
Karnataka,Shivamogga,2025-03-31,24247793,1755,1463
Karnataka,Shivamogga,2025-04-30,20206173,2310,1316
Karnataka,Shivamogga,2025-05-31,21938302,3585,1454
Karnataka,Shivamogga,2025-06-30,25980060,2927,1795
Karnataka,Shivamogga,2025-07-31,26557309,3150,1835
Karnataka,Shivamogga,2025-09-30,372377885,1664,1049
Karnataka,Tumakuru,2025-03-31,31457558,2194,2246
Karnataka,Tumakuru,2025-04-30,29168797,2935,2126
Karnataka,Tumakuru,2025-05-31,31457382,4581,2187
Karnataka,Tumakuru,2025-06-30,32601814,3606,2544
Karnataka,Tumakuru,2025-07-31,31457460,3301,2319
Karnataka,Tumakuru,2025-09-30,482698740,1890,1262
Karnataka,Tumkur,2025-03-31,30313241,1797,5508
Karnataka,Tumkur,2025-04-30,29168690,2015,4759
Karnataka,Tumkur,2025-05-31,33174040,3666,5276
Karnataka,Tumkur,2025-06-30,32601829,2707,5690
Karnataka,Tumkur,2025-07-31,29740807,2208,5714
Karnataka,Tumkur,2025-09-30,518173954,1294,3704
Karnataka,Udupi,2025-03-31,32815539,1579,1759
Karnataka,Udupi,2025-04-30,31658847,2164,1429
Karnataka,Udupi,2025-05-31,31663234,3341,1379
Karnataka,Udupi,2025-06-30,36264441,2462,1993
Karnataka,Udupi,2025-07-31,37990964,2910,2412
Karnataka,Udupi,2025-09-30,484655353,1236,1183
Karnataka,Udupi *,2025-09-30,1152447,2,0
Karnataka,Uttara Kannada,2025-03-31,34299337,2057,2476
Karnataka,Uttara Kannada,2025-04-30,32555310,2350,2162
Karnataka,Uttara Kannada,2025-05-31,34880553,4025,2290
Karnataka,Uttara Kannada,2025-06-30,38949972,3205,2584
Karnataka,Uttara Kannada,2025-07-31,34299802,2723,2918
Karnataka,Uttara Kannada,2025-09-30,535418139,1199,1714
Karnataka,Vijayanagara,2025-03-31,9913908,854,1314
Karnataka,Vijayanagara,2025-04-30,9330689,921,2505
Karnataka,Vijayanagara,2025-05-31,8747466,1099,2954
Karnataka,Vijayanagara,2025-06-30,8747466,624,1540
Karnataka,Vijayanagara,2025-07-31,8164246,936,3032
Karnataka,Vijayanagara,2025-09-30,162704805,309,1377
Karnataka,Vijayapura,2025-03-31,25204709,4798,2429
Karnataka,Vijayapura,2025-04-30,25204709,3058,1987
Karnataka,Vijayapura,2025-05-31,25204709,3969,2127
Karnataka,Vijayapura,2025-06-30,25204709,5395,2550
Karnataka,Vijayapura,2025-07-31,25204709,4910,2614
Karnataka,Vijayapura,2025-09-30,400930355,2651,1643
Karnataka,Yadgir,2025-03-31,12875724,3464,3419
Karnataka,Yadgir,2025-04-30,12875724,3666,3477
Karnataka,Yadgir,2025-05-31,12875724,4320,3817
Karnataka,Yadgir,2025-06-30,12875724,5281,3369
Karnataka,Yadgir,2025-07-31,12875724,4779,3713
Karnataka,Yadgir,2025-09-30,211865343,2185,2366
Karnataka,yadgir,2025-03-31,2926132,81,283
Karnataka,yadgir,2025-04-30,2926132,94,337
Karnataka,yadgir,2025-05-31,2340854,77,248
Karnataka,yadgir,2025-06-30,2926146,83,249
Karnataka,yadgir,2025-07-31,4096495,111,414
Karnataka,yadgir,2025-09-30,100076624,89,392
Kerala,Alappuzha,2025-03-31,73757384,3226,6251
Kerala,Alappuzha,2025-04-30,71000464,3782,5753
Kerala,Alappuzha,2025-05-31,77204564,6743,6924
Kerala,Alappuzha,2025-06-30,75137328,4896,7908
Kerala,Alappuzha,2025-07-31,75137279,3971,8855
Kerala,Alappuzha,2025-09-30,986426420,2015,3517
Kerala,Ernakulam,2025-03-31,83363064,5737,11380
Kerala,Ernakulam,2025-04-30,81316716,6706,9970
Kerala,Ernakulam,2025-05-31,84725752,14483,11650
Kerala,Ernakulam,2025-06-30,81316968,7679,11884
Kerala,Ernakulam,2025-07-31,82682539,6101,14054
Kerala,Ernakulam,2025-09-30,1212934795,3609,5707
Kerala,Idukki,2025-03-31,31536964,1958,3567
Kerala,Idukki,2025-04-30,30851405,2043,3003
Kerala,Idukki,2025-05-31,33594598,3849,3625
Kerala,Idukki,2025-06-30,33593698,2650,4074
Kerala,Idukki,2025-07-31,30850418,1926,4668
Kerala,Idukki,2025-09-30,464829816,1237,1798
Kerala,Kannur,2025-03-31,61015008,4097,6968
Kerala,Kannur,2025-04-30,61684938,5967,7398
Kerala,Kannur,2025-05-31,63028814,9785,7844
Kerala,Kannur,2025-06-30,61688486,6951,9010
Kerala,Kannur,2025-07-31,63026005,6637,10952
Kerala,Kannur,2025-09-30,936717468,3574,7442
Kerala,Kasaragod,2025-03-31,19468435,3272,3496
Kerala,Kasaragod,2025-04-30,20139786,5982,3851
Kerala,Kasaragod,2025-05-31,20139786,6753,4286
Kerala,Kasaragod,2025-06-30,20139786,5937,5036
Kerala,Kasaragod,2025-07-31,20139786,4355,6070
Kerala,Kasaragod,2025-09-30,310153017,1959,2587
Kerala,Kasargod,2025-03-31,671533,14,64
Kerala,Kasargod,2025-04-30,671533,13,47
Kerala,Kasargod,2025-05-31,671533,14,81
Kerala,Kasargod,2025-06-30,1343064,20,149
Kerala,Kasargod,2025-09-30,118841326,27,328
Kerala,Kollam,2025-03-31,72575854,4871,8548
Kerala,Kollam,2025-04-30,76032513,6100,8828
Kerala,Kollam,2025-05-31,77414828,9489,10764
Kerala,Kollam,2025-06-30,76032263,6971,11033
Kerala,Kollam,2025-07-31,73958929,6012,12839
Kerala,Kollam,2025-09-30,1033350923,3216,5618
Kerala,Kottayam,2025-03-31,63838766,2277,4982
Kerala,Kottayam,2025-04-30,74132454,3014,5071
Kerala,Kottayam,2025-05-31,80309651,5931,6195
Kerala,Kottayam,2025-06-30,79623649,4627,7097
Kerala,Kottayam,2025-07-31,74819732,3545,7956
Kerala,Kottayam,2025-09-30,1002163466,1877,3543
Kerala,Kozhikode,2025-03-31,55888911,5544,7757
Kerala,Kozhikode,2025-04-30,57235174,6503,7656
Kerala,Kozhikode,2025-05-31,59927912,11230,9081
Kerala,Kozhikode,2025-06-30,58581295,7625,12037
Kerala,Kozhikode,2025-07-31,58580974,6835,17740
Kerala,Kozhikode,2025-09-30,865931302,4135,7130
Kerala,Malappuram,2025-03-31,65677214,10776,12728
Kerala,Malappuram,2025-04-30,67712246,12171,13850
Kerala,Malappuram,2025-05-31,67036142,19020,15466
Kerala,Malappuram,2025-06-30,67036142,13421,15467
Kerala,Malappuram,2025-07-31,67036142,10996,20704
Kerala,Malappuram,2025-09-30,1026479549,6991,8746
Kerala,Palakkad,2025-03-31,88918915,8738,11823
Kerala,Palakkad,2025-04-30,88921963,7877,10415
Kerala,Palakkad,2025-05-31,90957048,12059,12731
Kerala,Palakkad,2025-06-30,89600644,9012,14528
Kerala,Palakkad,2025-07-31,87564292,6104,15881
Kerala,Palakkad,2025-09-30,1253057831,3949,6439
Kerala,Pathanamthitta,2025-03-31,50348134,1645,4606
Kerala,Pathanamthitta,2025-04-30,58623757,2137,4034
Kerala,Pathanamthitta,2025-05-31,68277539,3840,5534
Kerala,Pathanamthitta,2025-06-30,63450736,2687,5770
Kerala,Pathanamthitta,2025-07-31,60001274,2469,6741
Kerala,Pathanamthitta,2025-09-30,880756976,1610,2710
Kerala,Thiruvananthapuram,2025-03-31,81351402,6652,11037
Kerala,Thiruvananthapuram,2025-04-30,80656092,7483,11402
Kerala,Thiruvananthapuram,2025-05-31,82046715,9780,12344
Kerala,Thiruvananthapuram,2025-06-30,83437607,7008,13659
Kerala,Thiruvananthapuram,2025-07-31,81351974,6293,15207
Kerala,Thiruvananthapuram,2025-09-30,1193841611,3572,6924
Kerala,Thrissur,2025-03-31,102065832,7177,9335
Kerala,Thrissur,2025-04-30,102065267,7513,8428
Kerala,Thrissur,2025-05-31,106829518,12809,10040
Kerala,Thrissur,2025-06-30,104107051,9041,11565
Kerala,Thrissur,2025-07-31,97982384,5688,13187
Kerala,Thrissur,2025-09-30,1482688115,4133,10055
Kerala,Wayanad,2025-03-31,12782221,1262,2937
Kerala,Wayanad,2025-04-30,12108608,1218,2103
Kerala,Wayanad,2025-05-31,12782221,2450,2691
Kerala,Wayanad,2025-06-30,12782221,2081,3360
Kerala,Wayanad,2025-07-31,12782221,1696,3838
Kerala,Wayanad,2025-09-30,180948567,917,3017
Ladakh,Kargil,2025-03-31,1165022,277,243
Ladakh,Kargil,2025-04-30,1165022,313,264
Ladakh,Kargil,2025-05-31,1165022,110,169
Ladakh,Kargil,2025-06-30,582506,41,72
Ladakh,Kargil,2025-07-31,776618,53,195
Ladakh,Kargil,2025-09-30,13980270,364,61
Ladakh,Leh,2025-03-31,776809,181,255
Ladakh,Leh,2025-04-30,970913,125,301
Ladakh,Leh,2025-05-31,776809,126,147
Ladakh,Leh,2025-06-30,582408,59,167
Ladakh,Leh,2025-07-31,776809,74,330
Ladakh,Leh,2025-09-30,12039860,153,79
Lakshadweep,Lakshadweep,2025-03-31,4095326,198,227
Lakshadweep,Lakshadweep,2025-04-30,5460441,386,320
Lakshadweep,Lakshadweep,2025-05-31,6142995,330,371
Lakshadweep,Lakshadweep,2025-06-30,4095326,221,353
Lakshadweep,Lakshadweep,2025-07-31,4777884,138,470
Lakshadweep,Lakshadweep,2025-09-30,73715919,130,182
Madhya Pradesh,Agar Malwa,2025-03-31,2792562,619,1070
Madhya Pradesh,Agar Malwa,2025-04-30,2792562,1006,1142
Madhya Pradesh,Agar Malwa,2025-05-31,2792562,841,1203
Madhya Pradesh,Agar Malwa,2025-06-30,2792562,966,1522
Madhya Pradesh,Agar Malwa,2025-07-31,2792562,858,1763
Madhya Pradesh,Agar Malwa,2025-09-30,45146332,337,1027
Madhya Pradesh,Alirajpur,2025-03-31,3205418,1527,3407
Madhya Pradesh,Alirajpur,2025-04-30,3205418,4642,4219
Madhya Pradesh,Alirajpur,2025-05-31,3205418,6203,4179
Madhya Pradesh,Alirajpur,2025-06-30,3205418,5386,3124
Madhya Pradesh,Alirajpur,2025-07-31,3205418,7177,4195
Madhya Pradesh,Alirajpur,2025-09-30,57235752,3210,2912
Madhya Pradesh,Anuppur,2025-03-31,6296771,2298,5334
Madhya Pradesh,Anuppur,2025-04-30,6296771,6943,5528
Madhya Pradesh,Anuppur,2025-05-31,6296771,5999,5131
Madhya Pradesh,Anuppur,2025-06-30,6296771,4668,5297
Madhya Pradesh,Anuppur,2025-07-31,6780888,5326,6621
Madhya Pradesh,Anuppur,2025-09-30,102203030,1922,3371
Madhya Pradesh,Ashok Nagar,2025-03-31,3314210,4292,4547
Madhya Pradesh,Ashok Nagar,2025-04-30,3313426,8644,3800
Madhya Pradesh,Ashok Nagar,2025-05-31,3314210,7612,3198
Madhya Pradesh,Ashok Nagar,2025-06-30,3314210,8769,3715
Madhya Pradesh,Ashok Nagar,2025-07-31,3787311,7223,5058
Madhya Pradesh,Ashok Nagar,2025-09-30,65802961,3039,2961
Madhya Pradesh,Balaghat,2025-03-31,9625167,6402,8235
Madhya Pradesh,Balaghat,2025-04-30,9625167,11048,7463
