state,district,date,pincode,age_0_5,age_5_17,age_18_greater
Tamil Nadu,Erode,2025-09-30,598058148,1879,320,0
Tamil Nadu,Erode,2025-10-31,207436913,559,132,0
Tamil Nadu,Kallakurichi,2025-06-30,1212202,165,55,23
Tamil Nadu,Kallakurichi,2025-09-30,106687347,213,26,1
Tamil Nadu,Kallakurichi,2025-10-31,47890612,94,8,1
Tamil Nadu,Kancheepuram,2025-04-30,1200145,229,75,24
Tamil Nadu,Kancheepuram,2025-09-30,924781123,3306,1071,16
Tamil Nadu,Kancheepuram,2025-10-31,382423545,1196,450,2
Tamil Nadu,Kanchipuram,2025-03-31,600069,12,12,10
Tamil Nadu,Kanchipuram,2025-06-30,631502,264,76,11
Tamil Nadu,Kanchipuram,2025-10-31,600073,0,1,0
Tamil Nadu,Kanniyakumari,2025-09-30,363109167,816,51,0
Tamil Nadu,Kanniyakumari,2025-10-31,144745636,299,21,0
Tamil Nadu,Kanyakumari,2025-09-30,317169045,660,32,3
Tamil Nadu,Kanyakumari,2025-10-31,135930452,290,11,0
Tamil Nadu,Karur,2025-09-30,347644752,1309,248,1
Tamil Nadu,Karur,2025-10-31,124160572,352,67,0
Tamil Nadu,Krishnagiri,2025-09-30,380471669,1447,224,1
Tamil Nadu,Krishnagiri,2025-10-31,151166740,478,110,0
Tamil Nadu,Madurai,2025-04-30,625017,94,10,11
Tamil Nadu,Madurai,2025-06-30,625106,62,14,12
Tamil Nadu,Madurai,2025-09-30,658365565,3504,367,6
Tamil Nadu,Madurai,2025-10-31,248217646,944,110,0
Tamil Nadu,Mayiladuthurai,2025-09-30,99905311,180,22,0
Tamil Nadu,Mayiladuthurai,2025-10-31,29848800,49,7,0
Tamil Nadu,Nagapattinam,2025-09-30,570136453,1256,261,0
Tamil Nadu,Nagapattinam,2025-10-31,178193501,357,81,0
Tamil Nadu,Namakkal,2025-09-30,486104598,1827,161,3
Tamil Nadu,Namakkal,2025-10-31,187298660,447,71,0
Tamil Nadu,Namakkal   *,2025-09-30,637001,0,1,0
Tamil Nadu,Perambalur,2025-09-30,223029144,703,72,0
Tamil Nadu,Perambalur,2025-10-31,83871884,239,27,0
Tamil Nadu,Pudukkottai,2025-05-31,614616,143,34,13
Tamil Nadu,Pudukkottai,2025-09-30,556085053,2009,574,1
Tamil Nadu,Pudukkottai,2025-10-31,200168266,547,176,3
Tamil Nadu,Ramanathapuram,2025-06-30,1247053,92,38,22
Tamil Nadu,Ramanathapuram,2025-09-30,430259736,1095,163,0
Tamil Nadu,Ramanathapuram,2025-10-31,165263799,366,70,5
Tamil Nadu,Ranipet,2025-09-30,18964264,30,6,0
Tamil Nadu,Ranipet,2025-10-31,7582638,11,2,0
Tamil Nadu,Salem,2025-06-30,3180155,335,95,64
Tamil Nadu,Salem,2025-09-30,897153468,2872,457,2
Tamil Nadu,Salem,2025-10-31,359536487,1013,173,6
Tamil Nadu,Sivaganga,2025-06-30,630302,70,13,10
Tamil Nadu,Sivaganga,2025-09-30,470635528,1314,168,0
Tamil Nadu,Sivaganga,2025-10-31,167562564,414,71,0
Tamil Nadu,Tenkasi,2025-09-30,179550067,380,43,0
Tamil Nadu,Tenkasi,2025-10-31,74079964,151,10,0
Tamil Nadu,Thanjavur,2025-04-30,614602,35,10,11
Tamil Nadu,Thanjavur,2025-09-30,831841223,2152,517,3
Tamil Nadu,Thanjavur,2025-10-31,282803640,617,172,0
Tamil Nadu,The Nilgiris,2025-09-30,214815037,469,114,1
Tamil Nadu,The Nilgiris,2025-10-31,92616554,159,63,0
Tamil Nadu,Theni,2025-09-30,288998028,1060,197,0
Tamil Nadu,Theni,2025-10-31,114472601,386,60,0
Tamil Nadu,Thiruvallur,2025-07-31,600052,261,75,10
Tamil Nadu,Thiruvallur,2025-09-30,37887368,58,13,0
Tamil Nadu,Thiruvallur,2025-10-31,20632446,35,8,0
Tamil Nadu,Thiruvarur,2025-09-30,522530706,1170,296,1
Tamil Nadu,Thiruvarur,2025-10-31,140883303,292,65,0
Tamil Nadu,Thoothukkudi,2025-09-30,539191736,1458,229,0
Tamil Nadu,Thoothukkudi,2025-10-31,232519294,564,129,0
Tamil Nadu,Tiruchirappalli,2025-09-30,853150312,3430,491,1
Tamil Nadu,Tiruchirappalli,2025-10-31,309384258,871,158,0
Tamil Nadu,Tirunelveli,2025-09-30,949977398,2835,468,0
Tamil Nadu,Tirunelveli,2025-10-31,421024189,1275,182,0
Tamil Nadu,Tirupathur,2025-09-30,2543004,4,0,0
Tamil Nadu,Tirupattur,2025-09-30,144313212,301,20,0
Tamil Nadu,Tirupattur,2025-10-31,59758785,129,15,0
Tamil Nadu,Tiruppur,2025-09-30,570908219,1849,350,0
Tamil Nadu,Tiruppur,2025-10-31,217877984,626,144,1
Tamil Nadu,Tiruvallur,2025-09-30,800664960,2922,772,9
Tamil Nadu,Tiruvallur,2025-10-31,315069096,1076,360,4
Tamil Nadu,Tiruvannamalai,2025-09-30,697555130,2449,274,4
Tamil Nadu,Tiruvannamalai,2025-10-31,262801056,767,86,0
Tamil Nadu,Tiruvarur,2025-09-30,609503,1,0,0
Tamil Nadu,Tuticorin,2025-09-30,628801,1,0,0
Tamil Nadu,Vellore,2025-06-30,1900413,367,102,41
Tamil Nadu,Vellore,2025-09-30,886587467,2703,359,0
Tamil Nadu,Vellore,2025-10-31,372974072,1061,155,0
Tamil Nadu,Villupuram,2025-09-30,660551924,1833,282,0
Tamil Nadu,Villupuram,2025-10-31,241590917,567,113,0
Tamil Nadu,Viluppuram,2025-09-30,587231516,1398,244,0
Tamil Nadu,Viluppuram,2025-10-31,213720875,454,88,0
Tamil Nadu,Virudhunagar,2025-09-30,480287669,1692,198,1
Tamil Nadu,Virudhunagar,2025-10-31,176581475,518,80,0
Telangana,Adilabad,2025-09-30,240017498,1022,189,0
Telangana,Adilabad,2025-10-31,101856930,407,69,0
Telangana,Bhadradri Kothagudem,2025-07-31,1014238,507,109,23
Telangana,Bhadradri Kothagudem,2025-09-30,157725386,688,189,1
Telangana,Bhadradri Kothagudem,2025-10-31,76579789,374,117,13
Telangana,Hanumakonda,2025-09-30,117901200,333,34,0
Telangana,Hanumakonda,2025-10-31,54644624,164,21,0
Telangana,Hyderabad,2025-04-30,1000072,252,32,22
Telangana,Hyderabad,2025-05-31,1000028,736,154,21
Telangana,Hyderabad,2025-06-30,1500068,690,479,49
Telangana,Hyderabad,2025-07-31,7500508,5199,1820,233
Telangana,Hyderabad,2025-09-30,530538695,3790,1074,78
Telangana,Hyderabad,2025-10-31,238017537,2219,510,41
Telangana,Jagitial,2025-09-30,149606344,562,40,0
Telangana,Jagitial,2025-10-31,63179160,242,16,0
Telangana,Jangaon,2025-09-30,10631699,19,7,0
Telangana,Jangaon,2025-10-31,7087527,16,4,0
Telangana,Jangoan,2025-09-30,102258262,365,56,0
Telangana,Jangoan,2025-10-31,41511037,146,27,0
Telangana,Jayashankar Bhupalpally,2025-09-30,69837070,238,60,0
Telangana,Jayashankar Bhupalpally,2025-10-31,33401754,122,31,0
Telangana,Jogulamba Gadwal,2025-09-30,82988656,547,79,0
Telangana,Jogulamba Gadwal,2025-10-31,38694020,278,62,0
Telangana,K.v. Rangareddy,2025-04-30,1000037,159,25,28
Telangana,K.v. Rangareddy,2025-09-30,787456847,4459,1269,41
Telangana,K.v. Rangareddy,2025-10-31,355072910,2336,638,16
Telangana,Kamareddy,2025-09-30,153471543,680,65,0
Telangana,Kamareddy,2025-10-31,69437911,274,22,0
Telangana,Karimnagar,2025-09-30,500306422,1866,288,1
Telangana,Karimnagar,2025-10-31,233478353,942,123,1
Telangana,Khammam,2025-09-30,286043746,985,629,2
Telangana,Khammam,2025-10-31,137441954,482,131,0
Telangana,Komaram Bheem,2025-09-30,77156872,386,85,0
Telangana,Komaram Bheem,2025-10-31,36813321,157,36,0
Telangana,Mahabubabad,2025-09-30,121020319,457,83,1
Telangana,Mahabubabad,2025-10-31,56203239,220,52,0
Telangana,Mahabubnagar,2025-09-30,571399072,3115,994,2
Telangana,Mahabubnagar,2025-10-31,278060852,1313,447,1
Telangana,Mancherial,2025-09-30,116478505,329,69,1
Telangana,Mancherial,2025-10-31,55970120,173,26,0
Telangana,Medak,2025-09-30,536912243,2228,558,1
Telangana,Medak,2025-10-31,267201912,1161,265,3
Telangana,Medchal Malkajgiri,2025-06-30,500072,159,119,20
Telangana,Medchal Malkajgiri,2025-07-31,500090,250,146,10
Telangana,Medchal-malkajgiri,2025-04-30,500072,76,25,15
Telangana,Medchal-malkajgiri,2025-09-30,210569028,905,277,16
Telangana,Medchal-malkajgiri,2025-10-31,99031092,542,150,17
Telangana,Medchal?malkajgiri,2025-09-30,500090,0,1,0
Telangana,Medchal−malkajgiri,2025-09-30,56517308,135,37,2
Telangana,Medchal−malkajgiri,2025-10-31,31013348,98,10,0
Telangana,Mulugu,2025-09-30,71405541,261,88,0
Telangana,Mulugu,2025-10-31,30893044,105,50,0
Telangana,Nagarkurnool,2025-09-30,127324890,467,111,0
Telangana,Nagarkurnool,2025-10-31,58058978,162,49,0
Telangana,Nalgonda,2025-09-30,429957061,2041,470,0
Telangana,Nalgonda,2025-10-31,202273121,1015,241,0
Telangana,Narayanpet,2025-09-30,93713233,441,76,0
Telangana,Narayanpet,2025-10-31,47365944,172,52,0
Telangana,Nirmal,2025-09-30,102343904,531,41,0
Telangana,Nirmal,2025-10-31,43357853,195,14,1
Telangana,Nizamabad,2025-09-30,393002810,2344,203,1
Telangana,Nizamabad,2025-10-31,171089493,1040,104,0
Telangana,Peddapalli,2025-09-30,72251420,197,31,1
Telangana,Peddapalli,2025-10-31,31326828,77,9,1
Telangana,Rajanna Sircilla,2025-09-30,70749614,262,21,0
Telangana,Rajanna Sircilla,2025-10-31,44471591,191,8,1
Telangana,Ranga Reddy,2025-07-31,500079,181,93,10
Telangana,Rangareddy,2025-09-30,29632321,79,16,1
Telangana,Rangareddy,2025-10-31,14047058,46,6,0
Telangana,Sangareddy,2025-09-30,201403092,729,154,3
Telangana,Sangareddy,2025-10-31,99950201,398,94,0
Telangana,Siddipet,2025-09-30,178140882,596,49,0
Telangana,Siddipet,2025-10-31,85046185,316,35,0
Telangana,Suryapet,2025-09-30,152979013,641,137,0
Telangana,Suryapet,2025-10-31,70136849,346,61,0
Telangana,Vikarabad,2025-09-30,151020621,764,185,0
Telangana,Vikarabad,2025-10-31,67998830,318,97,0
Telangana,Wanaparthy,2025-09-30,99292432,443,120,0
Telangana,Wanaparthy,2025-10-31,46336679,209,79,0
Telangana,Warangal,2025-09-30,322464429,920,201,0
Telangana,Warangal,2025-10-31,147310795,444,87,0
Telangana,Warangal (urban),2025-09-30,1516428,3,1,0
Telangana,Warangal Rural,2025-09-30,83025104,216,19,0
Telangana,Warangal Rural,2025-10-31,38475029,107,14,0
Telangana,Warangal Urban,2025-09-30,60210741,217,22,1
Telangana,Warangal Urban,2025-10-31,31368961,100,6,2
Telangana,Yadadri.,2025-09-30,128570154,537,103,0
Telangana,Yadadri.,2025-10-31,58440985,214,26,0
The Dadra & Nagar Haveli & Daman & Diu,Dadra & Nagar Haveli,2025-06-30,396230,188,49,12
The Dadra & Nagar Haveli & Daman & Diu,Dadra & Nagar Haveli,2025-07-31,396230,360,92,15
Tripura,Dhalai,2025-06-30,1598564,60,87,20
Tripura,Dhalai,2025-09-30,107902164,258,199,0
Tripura,Dhalai,2025-10-31,53551341,71,52,4
Tripura,Dhalai  *,2025-09-30,7193006,16,1,0
Tripura,Dhalai  *,2025-10-31,1598489,1,1,0
Tripura,Gomati,2025-07-31,799114,69,45,10
Tripura,Gomati,2025-09-30,63128489,122,52,0
Tripura,Gomati,2025-10-31,27968636,42,18,0
Tripura,Khowai,2025-09-30,43157021,51,36,12
Tripura,Khowai,2025-10-31,17582490,34,3,0
Tripura,North Tripura,2025-07-31,799271,124,75,17
Tripura,North Tripura,2025-09-30,161451484,319,125,4
Tripura,North Tripura,2025-10-31,63941191,96,43,0
Tripura,Sepahijala,2025-07-31,799102,166,144,15
Tripura,Sepahijala,2025-09-30,70321901,255,132,0
Tripura,Sepahijala,2025-10-31,34361895,111,47,2
Tripura,South Tripura,2025-09-30,156630714,416,256,0
Tripura,South Tripura,2025-10-31,67926489,113,75,0
Tripura,Unakoti,2025-04-30,799263,19,16,15
Tripura,Unakoti,2025-09-30,77529945,119,56,1
Tripura,Unakoti,2025-10-31,39164593,64,18,7
Tripura,West Tripura,2025-04-30,1598080,146,65,25
Tripura,West Tripura,2025-09-30,260501265,471,215,5
Tripura,West Tripura,2025-10-31,120660784,215,80,27
Uttar Pradesh,Agra,2025-03-31,2541461,280,494,132
Uttar Pradesh,Agra,2025-04-30,565202,832,568,37
Uttar Pradesh,Agra,2025-05-31,1129135,1550,967,60
Uttar Pradesh,Agra,2025-06-30,2257235,1775,1860,154
Uttar Pradesh,Agra,2025-07-31,1413419,2371,2123,75
Uttar Pradesh,Agra,2025-09-30,205824408,3078,2629,57
Uttar Pradesh,Agra,2025-10-31,78315396,1034,777,47
Uttar Pradesh,Aligarh,2025-03-31,606135,226,353,44
Uttar Pradesh,Aligarh,2025-04-30,202001,1066,643,58
Uttar Pradesh,Aligarh,2025-05-31,1212640,1564,1159,103
Uttar Pradesh,Aligarh,2025-06-30,1524058,1247,1291,97
Uttar Pradesh,Aligarh,2025-07-31,1321783,3024,3256,128
Uttar Pradesh,Aligarh,2025-09-30,154524576,2267,2037,51
Uttar Pradesh,Aligarh,2025-10-31,51767135,711,583,27
Uttar Pradesh,Allahabad,2025-09-30,215836524,2828,2582,2
Uttar Pradesh,Allahabad,2025-10-31,80357758,918,807,3
Uttar Pradesh,Ambedkar Nagar,2025-04-30,224122,159,143,10
Uttar Pradesh,Ambedkar Nagar,2025-09-30,144811622,1387,1778,13
Uttar Pradesh,Ambedkar Nagar,2025-10-31,58955725,504,530,5
Uttar Pradesh,Amethi,2025-09-30,155731275,1436,1468,8
Uttar Pradesh,Amethi,2025-10-31,59835899,536,506,6
Uttar Pradesh,Amroha,2025-04-30,244221,434,135,11
Uttar Pradesh,Amroha,2025-06-30,244221,329,240,10
Uttar Pradesh,Amroha,2025-09-30,72295736,1460,720,11
Uttar Pradesh,Amroha,2025-10-31,30774365,578,258,9
Uttar Pradesh,Auraiya,2025-09-30,68463020,840,649,3
Uttar Pradesh,Auraiya,2025-10-31,21652413,230,131,1
Uttar Pradesh,Ayodhya,2025-06-30,224188,38,32,12
Uttar Pradesh,Ayodhya,2025-07-31,224001,262,324,17
Uttar Pradesh,Ayodhya,2025-09-30,57832876,298,111,0
Uttar Pradesh,Ayodhya,2025-10-31,21519317,103,32,0
Uttar Pradesh,Azamgarh,2025-04-30,552426,231,332,26
Uttar Pradesh,Azamgarh,2025-06-30,276001,109,333,10
Uttar Pradesh,Azamgarh,2025-07-31,1657542,1034,2456,77
Uttar Pradesh,Azamgarh,2025-09-30,289850339,1883,4129,16
Uttar Pradesh,Azamgarh,2025-10-31,121053546,775,1645,24
Uttar Pradesh,Baghpat,2025-04-30,250611,311,224,18
Uttar Pradesh,Baghpat,2025-06-30,250101,61,171,12
Uttar Pradesh,Baghpat,2025-07-31,250101,118,280,15
Uttar Pradesh,Baghpat,2025-09-30,89703862,1096,1184,34
Uttar Pradesh,Baghpat,2025-10-31,34828300,369,261,25
Uttar Pradesh,Bahraich,2025-03-31,1087450,69,241,61
Uttar Pradesh,Bahraich,2025-04-30,2990454,1748,1784,281
Uttar Pradesh,Bahraich,2025-05-31,1902985,1485,1891,193
Uttar Pradesh,Bahraich,2025-06-30,2446703,1183,2599,287
Uttar Pradesh,Bahraich,2025-07-31,4077776,3919,6096,532
Uttar Pradesh,Bahraich,2025-09-30,156045848,2606,4385,381
Uttar Pradesh,Bahraich,2025-10-31,66060854,1026,1713,201
Uttar Pradesh,Ballia,2025-09-30,214356011,1401,2137,4
Uttar Pradesh,Ballia,2025-10-31,90267986,587,855,3
Uttar Pradesh,Balrampur,2025-04-30,814017,429,642,32
Uttar Pradesh,Balrampur,2025-06-30,271604,150,497,16
Uttar Pradesh,Balrampur,2025-07-31,814017,500,1822,58
Uttar Pradesh,Balrampur,2025-09-30,93887481,849,1598,13
Uttar Pradesh,Balrampur,2025-10-31,37991396,456,843,6
Uttar Pradesh,Banda,2025-03-31,210001,31,24,11
Uttar Pradesh,Banda,2025-04-30,420122,458,340,43
Uttar Pradesh,Banda,2025-05-31,840373,730,804,70
Uttar Pradesh,Banda,2025-06-30,210001,324,451,12
Uttar Pradesh,Banda,2025-07-31,210121,401,753,11
Uttar Pradesh,Banda,2025-09-30,57787760,979,1472,10
Uttar Pradesh,Banda,2025-10-31,20803249,333,423,13
Uttar Pradesh,Bara Banki,2025-04-30,225301,172,72,10
Uttar Pradesh,Bara Banki,2025-09-30,175833636,2168,1422,21
Uttar Pradesh,Bara Banki,2025-10-31,65828729,666,391,14
Uttar Pradesh,Barabanki,2025-07-31,675913,1040,692,52
Uttar Pradesh,Barabanki,2025-09-30,33807932,152,118,0
Uttar Pradesh,Barabanki,2025-10-31,8571233,41,24,0
Uttar Pradesh,Bareilly,2025-04-30,973210,3176,1025,63
Uttar Pradesh,Bareilly,2025-05-31,486202,1306,574,49
Uttar Pradesh,Bareilly,2025-06-30,1216412,1242,1198,75
Uttar Pradesh,Bareilly,2025-07-31,729705,1671,1356,45
Uttar Pradesh,Bareilly,2025-09-30,138616188,3019,2296,43
Uttar Pradesh,Bareilly,2025-10-31,56802058,1189,738,121
Uttar Pradesh,Basti,2025-04-30,272163,140,139,10
Uttar Pradesh,Basti,2025-09-30,160293480,1486,1760,14
Uttar Pradesh,Basti,2025-10-31,66133041,655,825,9
Uttar Pradesh,Bhadohi,2025-09-30,27891354,106,102,1
Uttar Pradesh,Bhadohi,2025-10-31,13502401,40,54,0
Uttar Pradesh,Bijnor,2025-05-31,740189,1351,432,39
Uttar Pradesh,Bijnor,2025-09-30,156184891,3164,1300,2
Uttar Pradesh,Bijnor,2025-10-31,64645187,1946,487,3
Uttar Pradesh,Budaun,2025-04-30,243601,480,267,13
Uttar Pradesh,Budaun,2025-05-31,243638,222,228,11
Uttar Pradesh,Budaun,2025-06-30,243601,210,353,12
Uttar Pradesh,Budaun,2025-07-31,730874,1617,1656,53
Uttar Pradesh,Budaun,2025-09-30,122557038,2091,2180,104
Uttar Pradesh,Budaun,2025-10-31,45815228,497,543,48
Uttar Pradesh,Bulandshahar,2025-09-30,9870982,40,26,0
Uttar Pradesh,Bulandshahar,2025-10-31,4183801,18,3,0
Uttar Pradesh,Bulandshahr,2025-03-31,203205,19,32,10
Uttar Pradesh,Bulandshahr,2025-04-30,406206,612,527,49
Uttar Pradesh,Bulandshahr,2025-06-30,203205,166,297,14
Uttar Pradesh,Bulandshahr,2025-07-31,203131,604,749,11
Uttar Pradesh,Bulandshahr,2025-09-30,174715536,2691,2361,32
Uttar Pradesh,Bulandshahr,2025-10-31,69911215,914,632,21
Uttar Pradesh,Chandauli,2025-04-30,232101,195,192,41
Uttar Pradesh,Chandauli,2025-05-31,232103,214,191,14
Uttar Pradesh,Chandauli,2025-06-30,232101,138,314,15
Uttar Pradesh,Chandauli,2025-07-31,464205,609,949,47
Uttar Pradesh,Chandauli,2025-09-30,91538865,1329,1488,22
Uttar Pradesh,Chandauli,2025-10-31,34451535,358,366,2
Uttar Pradesh,Chitrakoot,2025-09-30,37626872,924,796,6
Uttar Pradesh,Chitrakoot,2025-10-31,15134625,414,330,4
Uttar Pradesh,Deoria,2025-05-31,548203,384,503,20
Uttar Pradesh,Deoria,2025-07-31,274509,130,240,11
Uttar Pradesh,Deoria,2025-09-30,174261046,1694,1899,10
Uttar Pradesh,Deoria,2025-10-31,66681824,518,671,25
Uttar Pradesh,Etah,2025-04-30,207001,724,354,13
Uttar Pradesh,Etah,2025-05-31,414303,1092,457,48
Uttar Pradesh,Etah,2025-07-31,828616,2059,1625,48
Uttar Pradesh,Etah,2025-09-30,60918066,956,686,10
Uttar Pradesh,Etah,2025-10-31,24035572,287,195,2
Uttar Pradesh,Etawah,2025-04-30,206001,348,226,16
Uttar Pradesh,Etawah,2025-07-31,206001,551,456,16
Uttar Pradesh,Etawah,2025-09-30,76267726,1155,994,14
Uttar Pradesh,Etawah,2025-10-31,26590868,358,250,30
Uttar Pradesh,Faizabad,2025-09-30,171408194,1576,1293,1
Uttar Pradesh,Faizabad,2025-10-31,67310590,603,378,0
Uttar Pradesh,Farrukhabad,2025-06-30,209739,73,102,11
Uttar Pradesh,Farrukhabad,2025-09-30,95812948,843,1069,17
Uttar Pradesh,Farrukhabad,2025-10-31,35704210,241,329,17
Uttar Pradesh,Fatehpur,2025-04-30,212635,166,136,10
Uttar Pradesh,Fatehpur,2025-05-31,212601,274,224,11
Uttar Pradesh,Fatehpur,2025-06-30,212601,251,344,14
Uttar Pradesh,Fatehpur,2025-07-31,1063220,1271,1283,86
Uttar Pradesh,Fatehpur,2025-09-30,121723476,1641,1516,13
Uttar Pradesh,Fatehpur,2025-10-31,47030593,564,455,33
Uttar Pradesh,Firozabad,2025-03-31,566407,93,77,21
Uttar Pradesh,Firozabad,2025-06-30,566407,1568,809,21
Uttar Pradesh,Firozabad,2025-07-31,283203,1940,1040,10
Uttar Pradesh,Firozabad,2025-09-30,103830530,1380,1269,21
Uttar Pradesh,Firozabad,2025-10-31,36040092,399,308,10
Uttar Pradesh,Gautam Buddha Nagar,2025-03-31,804912,175,636,72
Uttar Pradesh,Gautam Buddha Nagar,2025-04-30,807124,1192,1186,113
Uttar Pradesh,Gautam Buddha Nagar,2025-05-31,402607,867,915,52
Uttar Pradesh,Gautam Buddha Nagar,2025-06-30,603917,805,1017,87
Uttar Pradesh,Gautam Buddha Nagar,2025-07-31,603917,1392,1633,150
Uttar Pradesh,Gautam Buddha Nagar,2025-09-30,93978121,1489,1627,54
Uttar Pradesh,Gautam Buddha Nagar,2025-10-31,32531340,631,451,22
Uttar Pradesh,Ghaziabad,2025-03-31,1005413,129,471,89
Uttar Pradesh,Ghaziabad,2025-05-31,603015,882,747,37
Uttar Pradesh,Ghaziabad,2025-06-30,603108,1145,1293,42
Uttar Pradesh,Ghaziabad,2025-07-31,647610,1776,1881,59
Uttar Pradesh,Ghaziabad,2025-09-30,147687028,2979,2524,71
Uttar Pradesh,Ghaziabad,2025-10-31,51356889,855,695,12
Uttar Pradesh,Ghazipur,2025-09-30,213526201,1772,3069,26
Uttar Pradesh,Ghazipur,2025-10-31,82154386,563,902,11
Uttar Pradesh,Gonda,2025-04-30,814318,392,260,50
Uttar Pradesh,Gonda,2025-07-31,1628314,1120,1506,96
Uttar Pradesh,Gonda,2025-09-30,214863402,2144,2479,66
Uttar Pradesh,Gonda,2025-10-31,81115099,808,850,14
Uttar Pradesh,Gorakhpur,2025-03-31,273001,13,36,11
Uttar Pradesh,Gorakhpur,2025-04-30,1365047,378,727,86
Uttar Pradesh,Gorakhpur,2025-05-31,546009,129,352,41
Uttar Pradesh,Gorakhpur,2025-06-30,819024,213,572,41
Uttar Pradesh,Gorakhpur,2025-07-31,1912063,1187,2262,130
Uttar Pradesh,Gorakhpur,2025-09-30,265548776,1898,3260,27
Uttar Pradesh,Gorakhpur,2025-10-31,99713026,791,1176,32
Uttar Pradesh,Hamirpur,2025-09-30,62923833,777,584,10
Uttar Pradesh,Hamirpur,2025-10-31,20623799,195,163,0
Uttar Pradesh,Hapur,2025-05-31,245101,681,450,11
Uttar Pradesh,Hapur,2025-07-31,245101,1010,770,11
Uttar Pradesh,Hapur,2025-09-30,39528274,904,553,5
Uttar Pradesh,Hapur,2025-10-31,14913753,367,200,0
Uttar Pradesh,Hardoi,2025-06-30,964935,1123,1368,44
Uttar Pradesh,Hardoi,2025-07-31,1205854,4089,4330,75
Uttar Pradesh,Hardoi,2025-09-30,147406130,2670,2696,49
Uttar Pradesh,Hardoi,2025-10-31,55971193,840,753,31
Uttar Pradesh,Hathras,2025-05-31,204101,478,319,11
Uttar Pradesh,Hathras,2025-06-30,204101,174,282,12
Uttar Pradesh,Hathras,2025-09-30,75475184,1017,796,16
Uttar Pradesh,Hathras,2025-10-31,27333638,296,196,6
Uttar Pradesh,Jalaun,2025-04-30,570408,221,102,26
Uttar Pradesh,Jalaun,2025-06-30,285001,228,277,16
Uttar Pradesh,Jalaun,2025-09-30,111201191,756,986,22
Uttar Pradesh,Jalaun,2025-10-31,40776756,232,242,10
Uttar Pradesh,Jaunpur,2025-03-31,666003,70,213,51
Uttar Pradesh,Jaunpur,2025-04-30,889376,662,800,64
Uttar Pradesh,Jaunpur,2025-07-31,445240,262,766,38
Uttar Pradesh,Jaunpur,2025-09-30,223377865,1516,3510,9
Uttar Pradesh,Jaunpur,2025-10-31,88459970,612,1254,6
Uttar Pradesh,Jhansi,2025-07-31,284304,78,76,13
Uttar Pradesh,Jhansi,2025-09-30,131875542,1477,1050,10
Uttar Pradesh,Jhansi,2025-10-31,47461500,440,249,14
Uttar Pradesh,Jyotiba Phule Nagar,2025-09-30,4884115,17,9,0
Uttar Pradesh,Jyotiba Phule Nagar,2025-10-31,2686393,13,2,0
Uttar Pradesh,Kannauj,2025-07-31,419453,425,628,29
Uttar Pradesh,Kannauj,2025-09-30,83262809,1040,1194,32
Uttar Pradesh,Kannauj,2025-10-31,30410871,259,319,9
Uttar Pradesh,Kanpur Dehat,2025-04-30,837120,469,364,75
Uttar Pradesh,Kanpur Dehat,2025-07-31,837113,803,1060,48
Uttar Pradesh,Kanpur Dehat,2025-09-30,90791070,1028,1043,16
Uttar Pradesh,Kanpur Dehat,2025-10-31,33890491,276,259,6
Uttar Pradesh,Kanpur Nagar,2025-03-31,416002,47,138,23
Uttar Pradesh,Kanpur Nagar,2025-04-30,2500113,1405,1363,222
Uttar Pradesh,Kanpur Nagar,2025-05-31,833248,835,854,57
Uttar Pradesh,Kanpur Nagar,2025-06-30,417403,347,597,39
Uttar Pradesh,Kanpur Nagar,2025-07-31,1042628,1289,1946,85
Uttar Pradesh,Kanpur Nagar,2025-09-30,205149025,2581,3142,71
Uttar Pradesh,Kanpur Nagar,2025-10-31,72557263,872,838,39
Uttar Pradesh,Kasganj,2025-07-31,414485,1047,1168,33
Uttar Pradesh,Kasganj,2025-09-30,51191359,654,653,49
Uttar Pradesh,Kasganj,2025-10-31,20724841,207,184,13
Uttar Pradesh,Kaushambi,2025-04-30,424416,133,109,25
Uttar Pradesh,Kaushambi,2025-07-31,424403,583,509,21
Uttar Pradesh,Kaushambi,2025-09-30,66840976,1109,1033,4
Uttar Pradesh,Kaushambi,2025-10-31,26948137,464,339,2
Uttar Pradesh,Kheri,2025-04-30,787315,523,548,31
Uttar Pradesh,Kheri,2025-05-31,787211,832,687,33
Uttar Pradesh,Kheri,2025-06-30,786828,358,491,33
Uttar Pradesh,Kheri,2025-07-31,1837124,2068,2463,98
Uttar Pradesh,Kheri,2025-09-30,179779290,2812,3982,110
Uttar Pradesh,Kheri,2025-10-31,67027149,925,1103,41
Uttar Pradesh,Kushi Nagar,2025-07-31,274304,779,777,14
Uttar Pradesh,Kushinagar,2025-05-31,274402,170,229,10
Uttar Pradesh,Kushinagar,2025-09-30,127853676,1561,2351,6
Uttar Pradesh,Kushinagar,2025-10-31,52952251,513,741,2
Uttar Pradesh,Kushinagar *,2025-09-30,274304,0,1,0
Uttar Pradesh,Kushinagar *,2025-10-31,274304,1,0,0
Uttar Pradesh,Lalitpur,2025-05-31,284404,138,71,10
Uttar Pradesh,Lalitpur,2025-09-30,69085265,1070,557,24
Uttar Pradesh,Lalitpur,2025-10-31,28145517,313,98,8
Uttar Pradesh,Lucknow,2025-03-31,226003,23,102,17
Uttar Pradesh,Lucknow,2025-04-30,1808110,1235,1253,125
Uttar Pradesh,Lucknow,2025-05-31,678016,608,560,48
