state,district,date,udr,udr_level
Jharkhand,Latehar,2025-10-31,3.397489539748954,High Dependency
Jharkhand,Lohardaga,2025-04-30,24.415584415584416,High Dependency
Jharkhand,Lohardaga,2025-06-30,11.363888888888889,High Dependency
Jharkhand,Lohardaga,2025-09-30,5.806306306306307,High Dependency
Jharkhand,Lohardaga,2025-10-31,1.5506072874493928,High Dependency
Jharkhand,Pakaur,2025-09-30,4.040697674418604,High Dependency
Jharkhand,Pakaur,2025-10-31,0.41935483870967744,Low Dependency
Jharkhand,Pakur,2025-04-30,6.659043659043659,High Dependency
Jharkhand,Pakur,2025-06-30,4.120144534778681,High Dependency
Jharkhand,Pakur,2025-07-31,2.5655818540433923,High Dependency
Jharkhand,Pakur,2025-09-30,3.5442583732057416,High Dependency
Jharkhand,Pakur,2025-10-31,3.1853146853146854,High Dependency
Jharkhand,Palamau,2025-09-30,4.00990099009901,High Dependency
Jharkhand,Palamau,2025-10-31,2.5454545454545454,High Dependency
Jharkhand,Palamu,2025-09-30,5.13420748168145,High Dependency
Jharkhand,Palamu,2025-10-31,0.7472959685349065,Medium Dependency
Jharkhand,Pashchimi Singhbhum,2025-09-30,10.079787234042554,High Dependency
Jharkhand,Pashchimi Singhbhum,2025-10-31,1.5625,High Dependency
Jharkhand,Purbi Singhbhum,2025-09-30,6.058651026392962,High Dependency
Jharkhand,Purbi Singhbhum,2025-10-31,0.5657142857142857,Medium Dependency
Jharkhand,Ramgarh,2025-09-30,5.076765609007165,High Dependency
Jharkhand,Ramgarh,2025-10-31,0.7124735729386892,Medium Dependency
Jharkhand,Ranchi,2025-04-30,30.008035714285715,High Dependency
Jharkhand,Ranchi,2025-06-30,27.39399293286219,High Dependency
Jharkhand,Ranchi,2025-07-31,15.85141065830721,High Dependency
Jharkhand,Ranchi,2025-09-30,6.124301216705031,High Dependency
Jharkhand,Ranchi,2025-10-31,0.8711576193590582,Medium Dependency
Jharkhand,Sahebganj,2025-09-30,5.816391697711548,High Dependency
Jharkhand,Sahebganj,2025-10-31,2.2857142857142856,High Dependency
Jharkhand,Sahibganj,2025-09-30,3.2479338842975207,High Dependency
Jharkhand,Sahibganj,2025-10-31,1.2307692307692308,Medium Dependency
Jharkhand,Seraikela-Kharsawan,2025-09-30,6.862512363996044,High Dependency
Jharkhand,Seraikela-Kharsawan,2025-10-31,1.009671179883946,Medium Dependency
Jharkhand,Seraikela-kharsawan,2025-09-30,6.379032258064516,High Dependency
Jharkhand,Seraikela-kharsawan,2025-10-31,1.2972972972972974,Medium Dependency
Jharkhand,Simdega,2025-09-30,8.353846153846154,High Dependency
Jharkhand,Simdega,2025-10-31,1.6336633663366336,High Dependency
Jharkhand,West Singhbhum,2025-07-31,19.688144329896907,High Dependency
Jharkhand,West Singhbhum,2025-09-30,9.127262113251605,High Dependency
Jharkhand,West Singhbhum,2025-10-31,0.9604891815616181,Medium Dependency
Karnataka,Bagalkot,2025-09-30,3.587949858471492,High Dependency
Karnataka,Bagalkot,2025-10-31,1.4873595505617978,Medium Dependency
Karnataka,Bagalkot *,2025-09-30,3.8,High Dependency
Karnataka,Bagalkot *,2025-10-31,1.5,Medium Dependency
Karnataka,Ballari,2025-09-30,3.812803103782735,High Dependency
Karnataka,Ballari,2025-10-31,1.0167224080267558,Medium Dependency
Karnataka,Bangalore,2025-09-30,9.451884920634921,High Dependency
Karnataka,Bangalore,2025-10-31,1.587878787878788,High Dependency
Karnataka,Bangalore Rural,2025-05-31,32.516666666666666,High Dependency
Karnataka,Bangalore Rural,2025-09-30,6.771689497716895,High Dependency
Karnataka,Bangalore Rural,2025-10-31,2.3834586466165413,High Dependency
Karnataka,Belagavi,2025-09-30,3.204301075268817,High Dependency
Karnataka,Belagavi,2025-10-31,1.0167014613778707,Medium Dependency
Karnataka,Belgaum,2025-09-30,5.13165379926859,High Dependency
Karnataka,Belgaum,2025-10-31,2.2445019404915914,High Dependency
Karnataka,Bellary,2025-09-30,4.742316784869977,High Dependency
Karnataka,Bellary,2025-10-31,1.620309050772627,High Dependency
Karnataka,Bengaluru,2025-04-30,5.909392124378743,High Dependency
Karnataka,Bengaluru,2025-05-31,10.312321462578556,High Dependency
Karnataka,Bengaluru,2025-09-30,6.224154778190346,High Dependency
Karnataka,Bengaluru,2025-10-31,1.937125748502994,High Dependency
Karnataka,Bengaluru Rural,2025-06-30,0.0,Low Dependency
Karnataka,Bengaluru Rural,2025-07-31,0.0,Low Dependency
Karnataka,Bengaluru Rural,2025-09-30,11.0,High Dependency
Karnataka,Bengaluru Rural,2025-10-31,0.0,Low Dependency
Karnataka,Bengaluru South,2025-09-30,83.33333333333333,High Dependency
Karnataka,Bengaluru South,2025-10-31,127.0,High Dependency
Karnataka,Bengaluru Urban,2025-03-31,0.0,Low Dependency
Karnataka,Bengaluru Urban,2025-06-30,0.0,Low Dependency
Karnataka,Bengaluru Urban,2025-07-31,0.0,Low Dependency
Karnataka,Bidar,2025-07-31,68.21301775147928,High Dependency
Karnataka,Bidar,2025-09-30,5.6720496894409935,High Dependency
Karnataka,Bidar,2025-10-31,1.65625,High Dependency
Karnataka,Bijapur,2025-09-30,4.155837004405286,High Dependency
Karnataka,Bijapur,2025-10-31,1.7411764705882353,High Dependency
Karnataka,Chamarajanagar,2025-09-30,4.024390243902439,High Dependency
Karnataka,Chamarajanagar,2025-10-31,0.8648648648648649,Medium Dependency
Karnataka,Chamarajanagar *,2025-09-30,2.75,High Dependency
Karnataka,Chamarajanagar *,2025-10-31,0.0,Low Dependency
Karnataka,Chamrajanagar,2025-09-30,6.113043478260869,High Dependency
Karnataka,Chamrajanagar,2025-10-31,1.1076388888888888,Medium Dependency
Karnataka,Chamrajnagar,2025-09-30,4.862385321100917,High Dependency
Karnataka,Chamrajnagar,2025-10-31,0.8823529411764706,Medium Dependency
Karnataka,Chickmagalur,2025-09-30,7.206798866855524,High Dependency
Karnataka,Chickmagalur,2025-10-31,2.7449664429530203,High Dependency
Karnataka,Chikkaballapur,2025-09-30,4.833333333333333,High Dependency
Karnataka,Chikkaballapur,2025-10-31,1.8015463917525774,High Dependency
Karnataka,Chikkamagaluru,2025-09-30,4.4340175953079175,High Dependency
Karnataka,Chikkamagaluru,2025-10-31,1.75,High Dependency
Karnataka,Chikmagalur,2025-09-30,6.5,High Dependency
Karnataka,Chikmagalur,2025-10-31,1.2173913043478262,Medium Dependency
Karnataka,Chitradurga,2025-09-30,5.568576388888889,High Dependency
Karnataka,Chitradurga,2025-10-31,1.7908611599297013,High Dependency
Karnataka,Dakshina Kannada,2025-09-30,5.098204264870931,High Dependency
Karnataka,Dakshina Kannada,2025-10-31,1.6446808510638298,High Dependency
Karnataka,Davanagere,2025-09-30,8.368421052631579,High Dependency
Karnataka,Davanagere,2025-10-31,1.54,High Dependency
Karnataka,Davangere,2025-09-30,6.70891364902507,High Dependency
Karnataka,Davangere,2025-10-31,1.3191881918819188,Medium Dependency
Karnataka,Dharwad,2025-09-30,4.96,High Dependency
Karnataka,Dharwad,2025-10-31,1.693050193050193,High Dependency
Karnataka,Gadag,2025-09-30,2.2209660842754366,High Dependency
Karnataka,Gadag,2025-10-31,2.119047619047619,High Dependency
Karnataka,Gadag *,2025-09-30,3.298507462686567,High Dependency
Karnataka,Gadag *,2025-10-31,2.4285714285714284,High Dependency
Karnataka,Gulbarga,2025-09-30,5.015151515151516,High Dependency
Karnataka,Gulbarga,2025-10-31,1.6883116883116882,High Dependency
Karnataka,Hasan,2025-09-30,6.16546762589928,High Dependency
Karnataka,Hasan,2025-10-31,3.980392156862745,High Dependency
Karnataka,Hassan,2025-09-30,5.591327201051248,High Dependency
Karnataka,Hassan,2025-10-31,2.817829457364341,High Dependency
Karnataka,Haveri,2025-09-30,5.080116533139112,High Dependency
Karnataka,Haveri,2025-10-31,2.4930555555555554,High Dependency
Karnataka,Haveri *,2025-09-30,7.354838709677419,High Dependency
Karnataka,Haveri *,2025-10-31,1.0833333333333333,Medium Dependency
Karnataka,Kalaburagi,2025-04-30,15.504934210526315,High Dependency
Karnataka,Kalaburagi,2025-09-30,5.128983308042488,High Dependency
Karnataka,Kalaburagi,2025-10-31,1.5460829493087558,High Dependency
Karnataka,Kodagu,2025-09-30,6.289115646258503,High Dependency
Karnataka,Kodagu,2025-10-31,2.592,High Dependency
Karnataka,Kolar,2025-09-30,5.673930589184827,High Dependency
Karnataka,Kolar,2025-10-31,3.5488721804511276,High Dependency
Karnataka,Koppal,2025-09-30,4.555819477434679,High Dependency
Karnataka,Koppal,2025-10-31,1.6608863198458574,High Dependency
Karnataka,Mandya,2025-09-30,6.777904328018224,High Dependency
Karnataka,Mandya,2025-10-31,2.5239294710327456,High Dependency
Karnataka,Mysore,2025-09-30,7.316313823163139,High Dependency
Karnataka,Mysore,2025-10-31,2.428921568627451,High Dependency
Karnataka,Mysuru,2025-04-30,15.375257731958763,High Dependency
Karnataka,Mysuru,2025-07-31,15.09347442680776,High Dependency
Karnataka,Mysuru,2025-09-30,5.12037037037037,High Dependency
Karnataka,Mysuru,2025-10-31,2.5606060606060606,High Dependency
Karnataka,Raichur,2025-06-30,36.429906542056074,High Dependency
Karnataka,Raichur,2025-09-30,3.7371188222923237,High Dependency
Karnataka,Raichur,2025-10-31,1.0726040658276863,Medium Dependency
Karnataka,Ramanagar,2025-09-30,3.8784119106699753,High Dependency
Karnataka,Ramanagar,2025-10-31,2.550955414012739,High Dependency
Karnataka,Ramanagara,2025-07-31,0.0,Low Dependency
Karnataka,Shimoga,2025-09-30,5.689801699716714,High Dependency
Karnataka,Shimoga,2025-10-31,2.3813953488372093,High Dependency
Karnataka,Shivamogga,2025-09-30,5.731364275668073,High Dependency
Karnataka,Shivamogga,2025-10-31,2.1150442477876106,High Dependency
Karnataka,Tumakuru,2025-09-30,5.020385050962627,High Dependency
Karnataka,Tumakuru,2025-10-31,1.676392572944297,High Dependency
Karnataka,Tumkur,2025-09-30,8.078362573099415,High Dependency
Karnataka,Tumkur,2025-10-31,2.1271186440677967,High Dependency
Karnataka,Udupi,2025-09-30,2.8556979096426165,High Dependency
Karnataka,Udupi,2025-10-31,1.4725490196078432,Medium Dependency
Karnataka,Uttara Kannada,2025-09-30,4.984646878198567,High Dependency
Karnataka,Uttara Kannada,2025-10-31,2.627450980392157,High Dependency
Karnataka,Vijayanagara,2025-09-30,3.2645569620253165,High Dependency
Karnataka,Vijayanagara,2025-10-31,1.2554112554112553,Medium Dependency
Karnataka,Vijayapura,2025-07-31,16.72,High Dependency
Karnataka,Vijayapura,2025-09-30,2.9127640036730944,High Dependency
Karnataka,Vijayapura,2025-10-31,1.4227272727272726,Medium Dependency
Karnataka,Yadgir,2025-04-30,12.01702786377709,High Dependency
Karnataka,Yadgir,2025-09-30,3.469508904479223,High Dependency
Karnataka,Yadgir,2025-10-31,0.8138461538461539,Medium Dependency
Karnataka,yadgir,2025-09-30,2.5916030534351147,High Dependency
Karnataka,yadgir,2025-10-31,1.5211267605633803,High Dependency
Kerala,Alappuzha,2025-09-30,8.270896273917423,High Dependency
Kerala,Alappuzha,2025-10-31,2.994047619047619,High Dependency
Kerala,Ernakulam,2025-06-30,140.74100719424462,High Dependency
Kerala,Ernakulam,2025-07-31,89.97767857142857,High Dependency
Kerala,Ernakulam,2025-09-30,8.238609112709833,High Dependency
Kerala,Ernakulam,2025-10-31,2.67953216374269,High Dependency
Kerala,Idukki,2025-09-30,8.384313725490196,High Dependency
Kerala,Idukki,2025-10-31,2.380566801619433,High Dependency
Kerala,Kannur,2025-07-31,251.27142857142857,High Dependency
Kerala,Kannur,2025-09-30,9.313230769230769,High Dependency
Kerala,Kannur,2025-10-31,2.797432239657632,High Dependency
Kerala,Kasaragod,2025-09-30,6.79023307436182,High Dependency
Kerala,Kasaragod,2025-10-31,1.7161572052401746,High Dependency
Kerala,Kasargod,2025-09-30,6.207792207792208,High Dependency
Kerala,Kasargod,2025-10-31,1.2413793103448276,Medium Dependency
Kerala,Kollam,2025-05-31,361.6607142857143,High Dependency
Kerala,Kollam,2025-09-30,8.81696113074205,High Dependency
Kerala,Kollam,2025-10-31,2.566265060240964,High Dependency
Kerala,Kottayam,2025-09-30,8.382513661202186,High Dependency
Kerala,Kottayam,2025-10-31,2.488659793814433,High Dependency
Kerala,Kozhikode,2025-09-30,9.139726027397261,High Dependency
Kerala,Kozhikode,2025-10-31,2.4900351699882766,High Dependency
Kerala,Malappuram,2025-05-31,129.64661654135338,High Dependency
Kerala,Malappuram,2025-09-30,6.447419804741981,High Dependency
Kerala,Malappuram,2025-10-31,2.0424242424242425,High Dependency
Kerala,Palakkad,2025-09-30,8.27007299270073,High Dependency
Kerala,Palakkad,2025-10-31,1.845291479820628,High Dependency
Kerala,Pathanamthitta,2025-09-30,10.483304042179261,High Dependency
Kerala,Pathanamthitta,2025-10-31,2.5160142348754446,High Dependency
Kerala,Thiruvananthapuram,2025-05-31,381.44827586206895,High Dependency
Kerala,Thiruvananthapuram,2025-07-31,119.44444444444444,High Dependency
Kerala,Thiruvananthapuram,2025-09-30,9.020519010259505,High Dependency
Kerala,Thiruvananthapuram,2025-10-31,2.2365930599369084,High Dependency
Kerala,Thrissur,2025-06-30,438.4255319148936,High Dependency
Kerala,Thrissur,2025-09-30,10.675473865594485,High Dependency
Kerala,Thrissur,2025-10-31,2.280783582089552,High Dependency
Kerala,Wayanad,2025-09-30,12.949197860962567,High Dependency
Kerala,Wayanad,2025-10-31,4.071823204419889,High Dependency
Ladakh,Kargil,2025-09-30,3.5724137931034483,High Dependency
Ladakh,Kargil,2025-10-31,0.7636363636363637,Medium Dependency
Ladakh,Leh,2025-09-30,10.533333333333333,High Dependency
Ladakh,Leh,2025-10-31,1.75,High Dependency
Lakshadweep,Lakshadweep,2025-09-30,6.71875,High Dependency
Lakshadweep,Lakshadweep,2025-10-31,1.4482758620689655,Medium Dependency
Madhya Pradesh,Agar Malwa,2025-09-30,2.941680960548885,High Dependency
Madhya Pradesh,Agar Malwa,2025-10-31,0.6035502958579881,Medium Dependency
Madhya Pradesh,Alirajpur,2025-04-30,34.88582677165354,High Dependency
Madhya Pradesh,Alirajpur,2025-05-31,78.06015037593986,High Dependency
Madhya Pradesh,Alirajpur,2025-06-30,8.135755258126196,High Dependency
Madhya Pradesh,Alirajpur,2025-07-31,7.709830508474576,High Dependency
Madhya Pradesh,Alirajpur,2025-09-30,6.170612244897959,High Dependency
Madhya Pradesh,Alirajpur,2025-10-31,0.5717948717948718,Medium Dependency
Madhya Pradesh,Anuppur,2025-09-30,9.848254931714719,High Dependency
Madhya Pradesh,Anuppur,2025-10-31,1.5737179487179487,High Dependency
Madhya Pradesh,Ashok Nagar,2025-04-30,23.43502824858757,High Dependency
Madhya Pradesh,Ashok Nagar,2025-05-31,60.554545454545455,High Dependency
Madhya Pradesh,Ashok Nagar,2025-09-30,3.4571694599627563,High Dependency
Madhya Pradesh,Ashok Nagar,2025-10-31,3.004016064257028,High Dependency
Madhya Pradesh,Ashoknagar,2025-06-30,0.0,Low Dependency
Madhya Pradesh,Ashoknagar,2025-07-31,0.0,Low Dependency
Madhya Pradesh,Balaghat,2025-07-31,50.142011834319526,High Dependency
Madhya Pradesh,Balaghat,2025-09-30,4.8305647840531565,High Dependency
Madhya Pradesh,Balaghat,2025-10-31,1.7775628626692457,High Dependency
Madhya Pradesh,Barwani,2025-04-30,41.76951219512195,High Dependency
Madhya Pradesh,Barwani,2025-05-31,8.828292375551355,High Dependency
Madhya Pradesh,Barwani,2025-06-30,9.997760859829825,High Dependency
Madhya Pradesh,Barwani,2025-07-31,3.511151128965231,High Dependency
Madhya Pradesh,Barwani,2025-09-30,3.2173793859649122,High Dependency
Madhya Pradesh,Barwani,2025-10-31,1.637155297532656,High Dependency
Madhya Pradesh,Betul,2025-04-30,102.53363228699551,High Dependency
Madhya Pradesh,Betul,2025-07-31,28.170454545454547,High Dependency
Madhya Pradesh,Betul,2025-09-30,6.80053428317008,High Dependency
Madhya Pradesh,Betul,2025-10-31,1.4388984509466438,Medium Dependency
Madhya Pradesh,Bhind,2025-03-31,104.28440366972477,High Dependency
Madhya Pradesh,Bhind,2025-04-30,8.32825880114177,High Dependency
Madhya Pradesh,Bhind,2025-05-31,12.759414225941423,High Dependency
Madhya Pradesh,Bhind,2025-06-30,12.977401129943503,High Dependency
Madhya Pradesh,Bhind,2025-07-31,4.059186189889026,High Dependency
Madhya Pradesh,Bhind,2025-09-30,4.173825772782015,High Dependency
Madhya Pradesh,Bhind,2025-10-31,2.037475345167653,High Dependency
Madhya Pradesh,Bhopal,2025-04-30,66.56919060052219,High Dependency
Madhya Pradesh,Bhopal,2025-06-30,33.70228091236495,High Dependency
Madhya Pradesh,Bhopal,2025-07-31,29.35304501323919,High Dependency
Madhya Pradesh,Bhopal,2025-09-30,5.193458205199888,High Dependency
Madhya Pradesh,Bhopal,2025-10-31,0.9202185792349726,Medium Dependency
Madhya Pradesh,Burhanpur,2025-04-30,9.679551122194514,High Dependency
Madhya Pradesh,Burhanpur,2025-05-31,12.408798283261802,High Dependency
Madhya Pradesh,Burhanpur,2025-06-30,7.687113111986494,High Dependency
Madhya Pradesh,Burhanpur,2025-07-31,4.66633064516129,High Dependency
Madhya Pradesh,Burhanpur,2025-09-30,4.689008042895442,High Dependency
Madhya Pradesh,Burhanpur,2025-10-31,0.9936507936507937,Medium Dependency
Madhya Pradesh,Chhatarpur,2025-04-30,27.37529411764706,High Dependency
Madhya Pradesh,Chhatarpur,2025-05-31,29.238805970149254,High Dependency
Madhya Pradesh,Chhatarpur,2025-06-30,37.203081232493,High Dependency
Madhya Pradesh,Chhatarpur,2025-07-31,8.153095370886781,High Dependency
Madhya Pradesh,Chhatarpur,2025-09-30,3.6616844602609726,High Dependency
Madhya Pradesh,Chhatarpur,2025-10-31,1.3997214484679665,Medium Dependency
Madhya Pradesh,Chhindwara,2025-09-30,5.02040072859745,High Dependency
Madhya Pradesh,Chhindwara,2025-10-31,0.9507246376811594,Medium Dependency
Madhya Pradesh,Damoh,2025-09-30,4.821687840290381,High Dependency
Madhya Pradesh,Damoh,2025-10-31,1.858267716535433,High Dependency
Madhya Pradesh,Datia,2025-04-30,22.78476821192053,High Dependency
Madhya Pradesh,Datia,2025-07-31,9.352800953516091,High Dependency
Madhya Pradesh,Datia,2025-09-30,3.0004725897920603,High Dependency
Madhya Pradesh,Datia,2025-10-31,2.179310344827586,High Dependency
Madhya Pradesh,Dewas,2025-04-30,28.48804780876494,High Dependency
Madhya Pradesh,Dewas,2025-05-31,21.633440514469452,High Dependency
Madhya Pradesh,Dewas,2025-07-31,34.745583038869256,High Dependency
Madhya Pradesh,Dewas,2025-09-30,4.573024740622506,High Dependency
Madhya Pradesh,Dewas,2025-10-31,0.6847290640394089,Medium Dependency
Madhya Pradesh,Dhar,2025-04-30,37.04038772213247,High Dependency
Madhya Pradesh,Dhar,2025-06-30,17.8068107400131,High Dependency
Madhya Pradesh,Dhar,2025-07-31,33.58676789587852,High Dependency
Madhya Pradesh,Dhar,2025-09-30,4.372762148337596,High Dependency
Madhya Pradesh,Dhar,2025-10-31,1.3767798466593648,Medium Dependency
Madhya Pradesh,Dindori,2025-09-30,5.22680412371134,High Dependency
Madhya Pradesh,Dindori,2025-10-31,1.4763948497854078,Medium Dependency
Madhya Pradesh,East Nimar,2025-07-31,15.38646288209607,High Dependency
Madhya Pradesh,East Nimar,2025-09-30,2.9825535289452816,High Dependency
Madhya Pradesh,East Nimar,2025-10-31,0.5335195530726257,Medium Dependency
Madhya Pradesh,Guna,2025-04-30,21.878826530612244,High Dependency
Madhya Pradesh,Guna,2025-07-31,25.36007462686567,High Dependency
Madhya Pradesh,Guna,2025-09-30,3.76039603960396,High Dependency
Madhya Pradesh,Guna,2025-10-31,1.298811544991511,Medium Dependency
Madhya Pradesh,Gwalior,2025-03-31,61.850152905198776,High Dependency
Madhya Pradesh,Gwalior,2025-04-30,13.817638266068759,High Dependency
Madhya Pradesh,Gwalior,2025-05-31,36.644396551724135,High Dependency
Madhya Pradesh,Gwalior,2025-06-30,10.230051813471503,High Dependency
Madhya Pradesh,Gwalior,2025-07-31,5.090496711272397,High Dependency
Madhya Pradesh,Gwalior,2025-09-30,3.7394347240915207,High Dependency
Madhya Pradesh,Gwalior,2025-10-31,1.4080310880829014,Medium Dependency
Madhya Pradesh,Harda,2025-09-30,4.121699196326062,High Dependency
Madhya Pradesh,Harda,2025-10-31,0.2832369942196532,Low Dependency
Madhya Pradesh,Harda *,2025-09-30,4.549295774647887,High Dependency
Madhya Pradesh,Harda *,2025-10-31,0.7358490566037735,Medium Dependency
Madhya Pradesh,Hoshangabad,2025-07-31,49.97864768683274,High Dependency
Madhya Pradesh,Hoshangabad,2025-09-30,4.440193314538864,High Dependency
Madhya Pradesh,Hoshangabad,2025-10-31,0.37549407114624506,Low Dependency
